feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
8423662,7698126312,1705969,4,The product met my expectations.,Customer Service,Neutral,2023-10-31
4302093,2267297760,5754255,3,Not worth the price I paid.,Delivery,Negative,2024-01-29
1095546,1717841423,87954926,4,"Average experience, could improve.",App Experience,Neutral,2024-01-31
9739784,4330597536,40563029,5,Customer service was very helpful.,Customer Service,Positive,2023-04-11
2810553,3687593721,61121421,4,"It was okay, nothing special.",Delivery,Neutral,2023-05-16
7045900,6660740926,119099,3,I had a bad experience.,Delivery,Negative,2024-05-24
7781934,9439713009,4439806,4,Good selection of products.,App Experience,Positive,2024-04-22
8155247,5281121057,67908555,3,Taste was not as expected.,Delivery,Negative,2023-08-20
36734,7044351561,91024604,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-09-19
3934685,9121393476,57896058,4,"It was okay, nothing special.",Product Quality,Neutral,2023-08-01
7875986,7202170939,50518311,5,Very fresh and well-packaged.,App Experience,Positive,2024-01-13
4972130,1429047127,18465047,3,"It was okay, nothing special.",Product Quality,Neutral,2023-12-09
7125025,8551965787,8383197,1,Delivery was late and I was unhappy.,Product Quality,Negative,2024-10-16
6594513,6756882357,83155219,5,"Excellent quality, will buy again!",App Experience,Positive,2024-06-23
7553489,618929241,53624677,3,The product met my expectations.,Customer Service,Neutral,2023-10-02
2700168,9711157887,46615831,4,Customer service was very helpful.,Customer Service,Positive,2024-01-03
5396526,354149805,41164215,3,Very disappointed with the quality.,App Experience,Negative,2024-04-17
116114,231328814,25287111,4,The product met my expectations.,App Experience,Neutral,2024-04-19
8543930,523916986,66761643,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-09-19
6623371,1930887811,12302179,1,Customer service was not helpful.,App Experience,Negative,2023-08-10
7617381,9958741781,95971469,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-08-26
6178535,6727230123,26303194,2,Very disappointed with the quality.,App Experience,Negative,2024-10-19
536884,9487368442,50899600,4,The product met my expectations.,Delivery,Neutral,2023-08-09
5775016,671459763,50630016,4,The product met my expectations.,Product Quality,Neutral,2024-06-23
7766800,9129957352,95971469,5,"Overall good experience, thank you!",App Experience,Positive,2023-09-06
6100953,9206073690,19425804,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-06-07
7974999,5587148302,32635818,4,Will definitely order again.,Product Quality,Positive,2024-09-23
4439352,6936256414,72263318,2,Product was damaged during delivery.,Delivery,Negative,2024-06-23
6182243,3341228576,91196901,1,I had a bad experience.,Customer Service,Negative,2023-05-05
5015866,4817323453,75028268,5,Items were in perfect condition.,Product Quality,Positive,2023-09-07
8681276,1163454835,50392139,3,"Average experience, could improve.",Product Quality,Neutral,2023-12-06
4171371,5236061455,48158494,4,"It was okay, nothing special.",Customer Service,Neutral,2023-04-07
9843759,5982829268,90038364,2,Items were missing from my order.,App Experience,Negative,2023-04-01
9606032,1901688056,16780752,3,Product was damaged during delivery.,App Experience,Negative,2023-09-13
3610647,5936051107,83304462,4,Very fresh and well-packaged.,Delivery,Positive,2024-10-21
5320451,3018272105,18465047,3,"Average experience, could improve.",Product Quality,Neutral,2023-03-21
4900513,3656191983,59252433,5,Customer service was very helpful.,App Experience,Positive,2023-08-16
7132499,5186692805,97678578,4,Will definitely order again.,Customer Service,Positive,2023-11-08
3936767,7281243151,13581527,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-08-30
7533254,7906004940,65963876,3,The product met my expectations.,App Experience,Neutral,2023-04-27
9040178,6354703603,63310076,3,I had a bad experience.,Customer Service,Negative,2024-05-17
9826484,6444064733,80571942,4,Customer service was very helpful.,App Experience,Positive,2023-10-11
1283439,2405783093,36428139,4,Highly recommended!,Delivery,Positive,2023-03-18
4515869,63363146,16410155,5,Customer service was very helpful.,Product Quality,Positive,2023-07-12
5066195,7040313500,90298394,3,"It was okay, nothing special.",Delivery,Neutral,2024-10-14
3144588,5844807259,45477575,5,"Overall good experience, thank you!",App Experience,Positive,2023-10-14
2126245,1931703221,62917794,5,Customer service was very helpful.,Customer Service,Positive,2023-05-08
5185084,3525336030,89998489,4,The product met my expectations.,Delivery,Neutral,2023-04-12
5237621,4359807852,81136091,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-04-11
2781549,6946959356,13963450,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-12-15
3137059,782338627,73639935,3,The product met my expectations.,Product Quality,Neutral,2024-09-08
6271615,4942714391,25294147,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-01-19
3100765,919307194,11928321,4,Will definitely order again.,Delivery,Positive,2024-01-07
8596369,6509263423,29324437,1,I had a bad experience.,Delivery,Negative,2024-01-20
4183533,7200105089,24845814,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-11-29
8714597,7120372196,40727086,4,Will definitely order again.,Product Quality,Positive,2024-08-10
974082,8710393245,32564478,5,Will definitely order again.,App Experience,Positive,2024-07-21
6242756,8862036450,7228206,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-01-03
636361,2087769338,8536503,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-06-08
7701760,3349267712,85354059,4,The product met my expectations.,Customer Service,Neutral,2023-09-25
725200,1689937124,21701991,5,Great prices and fast delivery!,Product Quality,Positive,2024-01-17
1065233,4498769995,84275450,5,Customer service was very helpful.,Delivery,Positive,2024-01-23
923591,3729771871,79592021,4,Great prices and fast delivery!,App Experience,Positive,2023-11-10
8266186,9065518834,61877649,3,"Average experience, could improve.",App Experience,Neutral,2024-06-17
5046110,7524465290,22851478,4,The product met my expectations.,App Experience,Neutral,2024-01-06
6408690,2319921666,97150234,1,Very disappointed with the quality.,Product Quality,Negative,2024-05-01
6929357,9541612277,5001749,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-03-31
887817,6303548068,31846190,3,Taste was not as expected.,Product Quality,Negative,2024-06-30
2487142,5867651793,64197854,4,"Overall good experience, thank you!",Customer Service,Positive,2023-11-09
8316237,6405947025,19375332,3,The product met my expectations.,App Experience,Neutral,2024-09-28
6768345,2150790907,12655794,3,"Average experience, could improve.",App Experience,Neutral,2023-08-16
1735575,212856641,51994597,1,Product was damaged during delivery.,Product Quality,Negative,2024-11-02
8931519,1686508921,47215976,5,Great prices and fast delivery!,Delivery,Positive,2024-07-22
7882585,5879579208,41261495,5,Items were in perfect condition.,Product Quality,Positive,2024-09-10
18528,1882682579,44050697,4,Very fresh and well-packaged.,Delivery,Positive,2023-05-13
3845304,8370410622,10663246,1,Items were missing from my order.,Product Quality,Negative,2024-06-01
2833626,368599691,44030130,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-10-22
7811505,9282982332,97873848,2,Very disappointed with the quality.,App Experience,Negative,2024-09-12
7543481,4874880100,67271824,4,"Average experience, could improve.",Delivery,Neutral,2024-09-09
3756001,102639985,40392019,4,Good selection of products.,Product Quality,Positive,2023-08-27
2165093,5288207551,53299455,3,The packaging was poor.,Customer Service,Negative,2023-09-10
1060322,693932743,57658033,5,Customer service was very helpful.,Customer Service,Positive,2023-06-06
1258471,2325405669,20834589,5,Very happy with the service!,Delivery,Positive,2024-03-08
2626278,8152364696,90665975,2,Product was damaged during delivery.,App Experience,Negative,2023-12-24
9872966,7682359398,36833857,3,The product met my expectations.,Customer Service,Neutral,2024-09-15
7008107,1742951029,95371787,1,Delivery was late and I was unhappy.,Customer Service,Negative,2023-05-07
2639177,4799787645,71905368,5,Highly recommended!,App Experience,Positive,2023-10-07
8577018,8498666384,37556526,4,Good selection of products.,Customer Service,Positive,2024-03-08
4654856,5013572642,73363613,5,Good selection of products.,Customer Service,Positive,2023-05-08
5848863,8403006958,59398136,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-11-27
8352349,4688831157,13071673,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-07-03
4503642,394578210,88067569,5,"Overall good experience, thank you!",Delivery,Positive,2023-09-26
8574659,8681711802,36833857,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-10-07
955766,9311399064,20238921,3,"Average experience, could improve.",Product Quality,Neutral,2023-11-04
2446665,2620581496,63092485,1,Taste was not as expected.,Product Quality,Negative,2023-04-21
9733548,5116898322,73377004,4,The product met my expectations.,Product Quality,Neutral,2024-07-18
8593846,5995819849,34787383,4,"Excellent quality, will buy again!",Delivery,Positive,2023-08-19
7669095,7690500286,35349582,5,Customer service was very helpful.,Customer Service,Positive,2024-07-12
3679449,6107283203,87444738,5,Very happy with the service!,Delivery,Positive,2024-09-09
4379662,3170417508,85561151,5,Will definitely order again.,Product Quality,Positive,2024-01-10
1224148,805682701,33481252,2,Not worth the price I paid.,Customer Service,Negative,2023-07-30
5274214,8960508625,20163931,4,Great prices and fast delivery!,Delivery,Positive,2023-10-07
6427792,5580397726,62243869,4,Highly recommended!,Delivery,Positive,2023-06-21
377737,1506599381,77345018,5,Customer service was very helpful.,App Experience,Positive,2024-09-18
8721062,8424478165,27416314,5,Will definitely order again.,App Experience,Positive,2023-04-21
6684472,6083333956,45028365,1,Items were missing from my order.,App Experience,Negative,2023-03-27
337769,9611327860,6335221,1,The order was incorrect.,Product Quality,Negative,2024-04-07
6031085,9539444766,97873848,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-11-04
5641000,756168939,54923640,1,Not worth the price I paid.,Delivery,Negative,2024-07-05
3384833,7762624518,22738465,5,Great prices and fast delivery!,Customer Service,Positive,2024-08-26
1858489,3681781563,4940671,4,Customer service was very helpful.,App Experience,Positive,2023-11-18
7964081,1571085226,78961097,3,Delivery was late and I was unhappy.,Delivery,Negative,2024-04-07
1832317,4244306883,2584499,4,"Excellent quality, will buy again!",Customer Service,Positive,2024-03-03
1973642,7333141591,69415494,5,Items were in perfect condition.,App Experience,Positive,2024-03-15
5785721,1199945706,70867736,4,Very fresh and well-packaged.,Product Quality,Positive,2024-01-08
4808392,5895644119,1603358,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-06-11
9000862,7112919210,55693909,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-02-01
7286626,8315937318,64497538,2,Taste was not as expected.,App Experience,Negative,2024-05-08
4616277,5331800057,65488134,5,Highly recommended!,Customer Service,Positive,2023-03-29
6364272,5989265505,62742797,5,Highly recommended!,Customer Service,Positive,2024-03-15
1779847,7906361274,96795047,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-09-03
5192691,6312476146,35988028,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-01-27
6263133,9436272631,44410149,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-18
1396040,8289791792,61516967,2,The packaging was poor.,Product Quality,Negative,2024-01-26
9416879,7659532788,22112867,3,The product met my expectations.,Delivery,Neutral,2024-02-01
57956,1498157233,19180962,4,Highly recommended!,Delivery,Positive,2024-02-08
7625401,8560951754,954629,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-05-17
1314891,8764192824,64823226,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-07-24
3930672,1900542981,11254582,1,Very disappointed with the quality.,Customer Service,Negative,2023-03-25
8418449,9445683691,41878908,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-11-12
2137479,7719808335,48358028,5,Very fresh and well-packaged.,Customer Service,Positive,2023-04-26
