RETURN_ID,ORDER_ID,RETURN_DATE,PRODUCT_ID,CUSTOMER_ID,RETURN_REASON,REFUND_AMOUNT,RETURN_STATUS,CHANNEL_ID
RET01870,ORD0009205,2023-10-25,PRD0111,CUS04857,Wrong Item Delivered,2195.31,Approved,CH02
RET01871,ORD0008890,2023-05-23,PRD0092,CUS01977,Defective Product,2473.85,Pending,CH03
RET01872,ORD0018225,2024-11-19,PRD0106,CUS02639,Size/Fit Issue,1435.54,Approved,CH02
RET01873,ORD0007452,2023-12-20,PRD0116,CUS00406,Arrived Late,3309.06,Pending,CH03
RET01874,ORD0019155,2024-01-19,PRD0118,CUS03235,Size/Fit Issue,1951.39,Approved,CH01
RET01875,ORD0015795,2023-11-24,PRD0107,CUS01663,Size/Fit Issue,6700.02,Pending,CH01
RET01876,ORD0008009,2023-12-28,PRD0101,CUS02185,Changed Mind,768.0,Approved,CH01
RET01877,ORD0019044,2023-01-18,PRD0095,CUS00951,Size/Fit Issue,6731.82,Pending,CH03
RET01878,ORD0009470,2023-09-30,PRD0062,CUS04440,Damaged Packaging,9449.62,Approved,CH02
RET01879,ORD0000869,2024-12-12,PRD0091,CUS00774,Wrong Item Delivered,11053.18,Pending,CH03
RET01880,ORD0007595,2023-02-10,PRD0150,CUS04021,Not as Described,507.76,Approved,CH01
RET01881,ORD0015173,2023-03-02,PRD0011,CUS02360,Changed Mind,22011.5,Pending,CH02
RET01882,ORD0004377,2023-11-15,PRD0138,CUS04423,Not as Described,2330.93,Approved,CH03
RET01883,ORD0005608,2024-08-13,PRD0160,CUS03301,Not as Described,951.71,Approved,CH02
RET01884,ORD0008592,2023-01-31,PRD0005,CUS03647,Size/Fit Issue,164447.61,Approved,CH01
RET01885,ORD0009417,2024-06-03,PRD0130,CUS00469,Arrived Late,19383.3,Rejected,CH01
RET01886,ORD0000898,2024-08-16,PRD0055,CUS00626,Not as Described,9673.73,Approved,CH01
RET01887,ORD0006776,2024-10-19,PRD0036,CUS03731,Not as Described,4032.34,Approved,CH01
RET01888,ORD0014257,2023-02-02,PRD0116,CUS01812,Changed Mind,2304.24,Approved,CH01
RET01889,ORD0000034,2023-07-03,PRD0049,CUS03586,Damaged Packaging,20195.95,Approved,CH01
RET01890,ORD0000369,2023-09-18,PRD0015,CUS04245,Wrong Item Delivered,136245.95,Approved,CH02
RET01891,ORD0019616,2023-02-20,PRD0160,CUS00769,Defective Product,1127.02,Pending,CH01
RET01892,ORD0010789,2023-09-22,PRD0125,CUS01163,Defective Product,1976.67,Pending,CH03
RET01893,ORD0013556,2023-12-08,PRD0026,CUS01026,Wrong Item Delivered,8589.07,Pending,CH02
RET01894,ORD0017992,2024-05-07,PRD0074,CUS02037,Size/Fit Issue,25628.59,Approved,CH03
RET01895,ORD0012103,2024-06-27,PRD0071,CUS03717,Not as Described,7036.67,Pending,CH02
RET01896,ORD0005203,2024-09-26,PRD0068,CUS02671,Defective Product,21721.26,Approved,CH03
RET01897,ORD0010548,2024-05-20,PRD0153,CUS00384,Changed Mind,482.44,Approved,CH01
RET01898,ORD0008517,2024-04-17,PRD0072,CUS03933,Size/Fit Issue,7518.65,Approved,CH02
RET01899,ORD0009979,2023-10-08,PRD0064,CUS04737,Size/Fit Issue,10944.9,Approved,CH01
RET01900,ORD0015944,2023-07-29,PRD0057,CUS02967,Defective Product,19951.03,Approved,CH03
RET01901,ORD0019622,2024-08-13,PRD0154,CUS03988,Defective Product,356.91,Pending,CH02
RET01902,ORD0014812,2023-09-13,PRD0043,CUS04553,Damaged Packaging,5968.93,Approved,CH03
RET01903,ORD0010727,2024-05-17,PRD0130,CUS04765,Defective Product,10777.82,Approved,CH02
RET01904,ORD0019641,2024-09-20,PRD0133,CUS00492,Arrived Late,4579.61,Approved,CH01
RET01905,ORD0001556,2024-09-21,PRD0009,CUS01644,Defective Product,129382.96,Approved,CH01
RET01906,ORD0012736,2024-01-14,PRD0020,CUS03687,Not as Described,118305.41,Approved,CH03
RET01907,ORD0015255,2024-08-31,PRD0041,CUS03876,Defective Product,16510.87,Approved,CH01
RET01908,ORD0005125,2023-07-19,PRD0126,CUS03557,Wrong Item Delivered,1797.0,Approved,CH03
RET01909,ORD0000249,2024-08-19,PRD0013,CUS01719,Not as Described,110214.67,Approved,CH03
RET01910,ORD0002577,2023-12-09,PRD0151,CUS02290,Size/Fit Issue,2397.08,Pending,CH02
RET01911,ORD0013507,2024-11-24,PRD0083,CUS01537,Changed Mind,4809.16,Pending,CH01
RET01912,ORD0016748,2023-06-21,PRD0150,CUS01938,Damaged Packaging,1839.5,Approved,CH03
RET01913,ORD0005287,2024-03-21,PRD0033,CUS03919,Size/Fit Issue,16489.48,Approved,CH02
RET01914,ORD0002208,2024-05-29,PRD0069,CUS00169,Wrong Item Delivered,22086.99,Pending,CH01
RET01915,ORD0004038,2023-11-18,PRD0063,CUS01042,Size/Fit Issue,14040.12,Approved,CH02
RET01916,ORD0008595,2024-11-25,PRD0086,CUS03999,Not as Described,2541.69,Approved,CH01
RET01917,ORD0003805,2024-12-25,PRD0105,CUS02233,Not as Described,4010.0,Approved,CH03
RET01918,ORD0000363,2024-01-01,PRD0078,CUS00381,Arrived Late,13146.59,Approved,CH03
RET01919,ORD0014764,2023-09-16,PRD0033,CUS03910,Size/Fit Issue,7969.28,Approved,CH02
RET01920,ORD0019637,2023-11-24,PRD0111,CUS03891,Not as Described,973.55,Pending,CH01
RET01921,ORD0004276,2024-04-28,PRD0064,CUS03725,Wrong Item Delivered,13311.4,Approved,CH03
RET01922,ORD0014064,2023-04-12,PRD0154,CUS03138,Damaged Packaging,179.15,Pending,CH03
RET01923,ORD0017715,2024-03-19,PRD0157,CUS03456,Wrong Item Delivered,1845.5,Approved,CH02
RET01924,ORD0004613,2023-02-16,PRD0119,CUS01656,Arrived Late,656.63,Approved,CH01
RET01925,ORD0015668,2023-07-03,PRD0032,CUS04102,Size/Fit Issue,4110.01,Approved,CH01
RET01926,ORD0007189,2024-09-22,PRD0084,CUS01860,Defective Product,1516.9,Rejected,CH03
RET01927,ORD0009742,2023-04-23,PRD0110,CUS04301,Size/Fit Issue,3930.18,Pending,CH02
RET01928,ORD0001904,2023-07-27,PRD0128,CUS04904,Size/Fit Issue,2654.89,Approved,CH03
RET01929,ORD0007699,2024-01-22,PRD0086,CUS03406,Changed Mind,3364.37,Approved,CH02
RET01930,ORD0009871,2023-01-21,PRD0026,CUS03554,Arrived Late,8855.52,Approved,CH01
RET01931,ORD0018809,2024-04-11,PRD0067,CUS03194,Defective Product,1817.79,Approved,CH03
RET01932,ORD0011808,2023-06-03,PRD0067,CUS04532,Not as Described,4773.03,Approved,CH02
RET01933,ORD0004536,2023-07-25,PRD0031,CUS03075,Arrived Late,19596.48,Rejected,CH03
RET01934,ORD0003171,2023-04-15,PRD0049,CUS02392,Defective Product,22999.47,Pending,CH01
RET01935,ORD0015867,2024-04-14,PRD0114,CUS03484,Defective Product,2155.43,Approved,CH02
RET01936,ORD0011078,2024-09-07,PRD0030,CUS00653,Wrong Item Delivered,14949.66,Pending,CH01
RET01937,ORD0014946,2023-12-02,PRD0158,CUS00449,Changed Mind,874.95,Rejected,CH01
RET01938,ORD0016707,2024-11-14,PRD0151,CUS02723,Not as Described,362.98,Approved,CH02
RET01939,ORD0006582,2023-02-28,PRD0123,CUS01522,Arrived Late,6193.31,Pending,CH01
RET01940,ORD0005056,2023-07-29,PRD0116,CUS01713,Damaged Packaging,938.08,Approved,CH02
RET01941,ORD0017280,2024-05-21,PRD0011,CUS01998,Size/Fit Issue,186181.43,Approved,CH01
RET01942,ORD0014175,2024-08-08,PRD0050,CUS01630,Size/Fit Issue,19843.31,Approved,CH02
RET01943,ORD0016582,2024-10-30,PRD0061,CUS01637,Not as Described,2358.18,Approved,CH03
RET01944,ORD0014519,2024-06-04,PRD0085,CUS02931,Size/Fit Issue,2595.04,Approved,CH01
RET01945,ORD0012216,2024-06-18,PRD0076,CUS03098,Defective Product,12239.5,Approved,CH03
RET01946,ORD0010235,2023-03-09,PRD0138,CUS02982,Wrong Item Delivered,17543.69,Approved,CH02
RET01947,ORD0013420,2024-11-03,PRD0058,CUS03512,Changed Mind,5960.36,Approved,CH02
RET01948,ORD0012916,2023-06-23,PRD0070,CUS01887,Changed Mind,2880.75,Approved,CH03
RET01949,ORD0002169,2024-03-23,PRD0143,CUS04404,Size/Fit Issue,4468.21,Approved,CH01
RET01950,ORD0004550,2024-04-18,PRD0128,CUS00377,Defective Product,5724.22,Pending,CH02
RET01951,ORD0007874,2024-06-20,PRD0088,CUS04046,Defective Product,8722.47,Approved,CH01
RET01952,ORD0018731,2023-07-02,PRD0080,CUS04884,Arrived Late,25714.63,Pending,CH02
RET01953,ORD0009432,2024-08-04,PRD0073,CUS01976,Damaged Packaging,16661.55,Approved,CH03
RET01954,ORD0001759,2023-04-11,PRD0038,CUS02914,Wrong Item Delivered,5301.72,Approved,CH02
RET01955,ORD0018597,2023-07-16,PRD0017,CUS01440,Size/Fit Issue,135478.27,Approved,CH02
RET01956,ORD0001721,2024-11-24,PRD0134,CUS00842,Damaged Packaging,848.08,Approved,CH01
RET01957,ORD0000233,2024-12-04,PRD0117,CUS01603,Defective Product,6052.26,Rejected,CH01
RET01958,ORD0001549,2023-12-04,PRD0059,CUS01804,Size/Fit Issue,2359.12,Approved,CH02
RET01959,ORD0019295,2024-01-31,PRD0014,CUS03523,Wrong Item Delivered,73492.54,Approved,CH01
RET01960,ORD0007251,2024-07-22,PRD0139,CUS02168,Not as Described,5725.05,Approved,CH01
RET01961,ORD0003048,2024-05-08,PRD0015,CUS00851,Size/Fit Issue,45475.71,Approved,CH02
RET01962,ORD0000390,2024-06-08,PRD0158,CUS04248,Size/Fit Issue,332.81,Approved,CH02
RET01963,ORD0016456,2023-08-10,PRD0031,CUS02884,Wrong Item Delivered,9441.08,Approved,CH01
RET01964,ORD0003767,2023-07-02,PRD0070,CUS01790,Not as Described,30394.54,Approved,CH01
RET01965,ORD0008730,2023-09-19,PRD0023,CUS03488,Wrong Item Delivered,5093.34,Pending,CH02
RET01966,ORD0013505,2023-10-26,PRD0064,CUS02954,Arrived Late,8523.36,Approved,CH01
RET01967,ORD0006929,2023-11-07,PRD0116,CUS00935,Changed Mind,4097.66,Approved,CH01
RET01968,ORD0018280,2024-11-02,PRD0100,CUS00424,Defective Product,9541.48,Approved,CH01
RET01969,ORD0010793,2024-04-05,PRD0139,CUS04133,Size/Fit Issue,22719.86,Approved,CH02
RET01970,ORD0009190,2024-12-28,PRD0081,CUS04594,Size/Fit Issue,3486.06,Approved,CH02
RET01971,ORD0002641,2024-07-27,PRD0141,CUS02624,Changed Mind,3341.48,Approved,CH03
RET01972,ORD0011138,2024-02-27,PRD0127,CUS02177,Damaged Packaging,1575.15,Approved,CH03
RET01973,ORD0008907,2024-06-05,PRD0066,CUS03283,Arrived Late,8120.41,Pending,CH01
RET01974,ORD0005364,2023-11-01,PRD0053,CUS02384,Changed Mind,18300.9,Approved,CH02
RET01975,ORD0016917,2023-07-09,PRD0086,CUS02423,Wrong Item Delivered,13036.39,Approved,CH01
RET01976,ORD0001842,2024-02-18,PRD0087,CUS04508,Defective Product,2044.29,Pending,CH02
RET01977,ORD0008152,2024-10-23,PRD0097,CUS04437,Not as Described,5146.5,Approved,CH02
RET01978,ORD0009245,2023-03-01,PRD0110,CUS03924,Size/Fit Issue,654.27,Approved,CH02
RET01979,ORD0006010,2023-09-06,PRD0054,CUS01515,Defective Product,18185.03,Approved,CH01
RET01980,ORD0003276,2024-07-18,PRD0071,CUS00803,Size/Fit Issue,5102.71,Approved,CH02
RET01981,ORD0002188,2024-08-08,PRD0073,CUS04017,Changed Mind,17656.14,Pending,CH02
RET01982,ORD0015772,2024-12-24,PRD0039,CUS02752,Changed Mind,1632.01,Approved,CH02
RET01983,ORD0019118,2023-03-09,PRD0086,CUS02178,Arrived Late,14796.98,Rejected,CH01
RET01984,ORD0019075,2024-03-01,PRD0094,CUS02851,Damaged Packaging,1538.06,Rejected,CH01
RET01985,ORD0000005,2024-08-13,PRD0124,CUS04737,Damaged Packaging,3246.79,Rejected,CH01
RET01986,ORD0000701,2024-11-06,PRD0150,CUS01803,Not as Described,4221.3,Pending,CH01
RET01987,ORD0008324,2023-04-25,PRD0141,CUS04900,Defective Product,4588.98,Approved,CH01
RET01988,ORD0000563,2024-08-16,PRD0056,CUS01731,Arrived Late,9693.93,Approved,CH01
RET01989,ORD0013244,2024-06-29,PRD0013,CUS03781,Defective Product,118611.06,Approved,CH01
RET01990,ORD0009052,2023-10-15,PRD0153,CUS03505,Damaged Packaging,1150.49,Approved,CH02
RET01991,ORD0001150,2023-03-28,PRD0023,CUS01979,Damaged Packaging,5008.93,Approved,CH01
RET01992,ORD0018020,2023-05-24,PRD0022,CUS04272,Wrong Item Delivered,21240.35,Approved,CH01
RET01993,ORD0009418,2023-04-14,PRD0032,CUS03578,Defective Product,15441.79,Pending,CH03
RET01994,ORD0002887,2023-08-23,PRD0123,CUS03183,Wrong Item Delivered,7201.04,Pending,CH03
RET01995,ORD0019894,2023-05-04,PRD0006,CUS01234,Damaged Packaging,261556.42,Rejected,CH02
RET01996,ORD0018842,2023-06-30,PRD0049,CUS04093,Defective Product,4887.94,Approved,CH03
RET01997,ORD0016869,2023-10-03,PRD0128,CUS02085,Wrong Item Delivered,10985.03,Approved,CH02
RET01998,ORD0001297,2024-04-18,PRD0074,CUS04806,Changed Mind,34853.43,Rejected,CH02
RET01999,ORD0005524,2024-06-26,PRD0120,CUS02162,Size/Fit Issue,1705.87,Approved,CH03
RET02000,ORD0018623,2024-09-06,PRD0138,CUS01158,Not as Described,22641.66,Pending,CH02
