account_id,district_id,frequency,Date,Account_type,Card_Assigned
2336,39,MONTHLY ISSUANCE,2016-07-08,Savings account,Silver
2078,62,MONTHLY ISSUANCE,2016-07-08,Salary account,Silver
8027,44,WEEKLY ISSUANCE,2016-07-07,Salary account,Diamond
3261,1,MONTHLY ISSUANCE,2016-07-07,Savings account,Silver
35,75,MONTHLY ISSUANCE,2016-07-07,Savings account,Silver
2186,63,MONTHLY ISSUANCE,2016-07-07,Salary account,Silver
1566,73,MONTHLY ISSUANCE,2016-07-07,Savings account,Silver
78,74,MONTHLY ISSUANCE,2016-07-07,NRI account,Silver
9472,1,WEEKLY ISSUANCE,2016-07-06,Savings account,Diamond
368,77,MONTHLY ISSUANCE,2016-07-06,Salary account,Silver
1425,76,MONTHLY ISSUANCE,2016-07-06,Savings account,Silver
4352,2,MONTHLY ISSUANCE,2016-07-05,NRI account,Silver
1322,17,MONTHLY ISSUANCE,2016-07-05,Salary account,Silver
1852,35,MONTHLY ISSUANCE,2016-07-05,Salary account,Silver
8173,11,MONTHLY ISSUANCE,2016-07-05,Salary account,Silver
2705,63,ISSUANCE AFTER TRANSACTION,2016-07-05,Salary account,Gold
381,68,MONTHLY ISSUANCE,2016-07-04,NRI account,Silver
3778,52,MONTHLY ISSUANCE,2016-07-04,Savings account,Silver
1118,48,MONTHLY ISSUANCE,2016-07-04,Salary account,Silver
1145,31,MONTHLY ISSUANCE,2016-07-03,Savings account,Silver
2298,31,MONTHLY ISSUANCE,2016-07-03,NRI account,Silver
929,54,MONTHLY ISSUANCE,2016-07-03,Savings account,Silver
1861,54,MONTHLY ISSUANCE,2016-07-02,Salary account,Silver
2464,33,ISSUANCE AFTER TRANSACTION,2016-07-02,NRI account,Gold
2736,72,MONTHLY ISSUANCE,2016-07-02,Savings account,Silver
2552,52,MONTHLY ISSUANCE,2016-07-01,Salary account,Silver
3435,59,MONTHLY ISSUANCE,2016-07-01,Savings account,Silver
5215,55,MONTHLY ISSUANCE,2016-07-01,Savings account,Silver
36,1,MONTHLY ISSUANCE,2016-07-01,Salary account,Silver
2687,76,MONTHLY ISSUANCE,2016-07-01,NRI account,Silver
902,74,MONTHLY ISSUANCE,2016-06-29,NRI account,Silver
630,71,MONTHLY ISSUANCE,2016-06-29,Salary account,Silver
3096,68,MONTHLY ISSUANCE,2016-06-29,Salary account,Silver
9034,1,MONTHLY ISSUANCE,2016-06-28,Savings account,Silver
1930,3,MONTHLY ISSUANCE,2016-06-27,Savings account,Silver
2411,69,MONTHLY ISSUANCE,2016-06-27,NRI account,Silver
3775,19,MONTHLY ISSUANCE,2016-06-27,Salary account,Silver
2697,8,MONTHLY ISSUANCE,2016-06-26,Savings account,Silver
8129,45,MONTHLY ISSUANCE,2016-06-26,Savings account,Silver
3954,22,MONTHLY ISSUANCE,2016-06-25,Salary account,Silver
885,1,MONTHLY ISSUANCE,2016-06-25,Savings account,Silver
1451,64,MONTHLY ISSUANCE,2016-06-24,Savings account,Silver
2940,54,MONTHLY ISSUANCE,2016-06-24,NRI account,Silver
1837,23,MONTHLY ISSUANCE,2016-06-24,NRI account,Silver
886,1,MONTHLY ISSUANCE,2016-06-23,Salary account,Silver
5228,77,ISSUANCE AFTER TRANSACTION,2016-06-23,Savings account,Gold
702,12,MONTHLY ISSUANCE,2016-06-23,Savings account,Silver
300,1,MONTHLY ISSUANCE,2016-06-23,NRI account,Silver
3521,75,MONTHLY ISSUANCE,2016-06-22,Savings account,Silver
3786,21,MONTHLY ISSUANCE,2016-06-22,NRI account,Silver
5120,1,MONTHLY ISSUANCE,2016-06-21,Salary account,Silver
738,34,MONTHLY ISSUANCE,2016-06-21,Salary account,Silver
1299,1,MONTHLY ISSUANCE,2016-06-21,Salary account,Silver
148,8,MONTHLY ISSUANCE,2016-06-21,NRI account,Silver
899,72,MONTHLY ISSUANCE,2016-06-21,Savings account,Silver
4894,14,MONTHLY ISSUANCE,2016-06-20,NRI account,Silver
3969,39,MONTHLY ISSUANCE,2016-06-20,NRI account,Silver
1277,31,MONTHLY ISSUANCE,2016-06-20,Salary account,Silver
773,15,MONTHLY ISSUANCE,2016-06-19,Savings account,Silver
2554,36,MONTHLY ISSUANCE,2016-06-18,Salary account,Silver
2933,10,MONTHLY ISSUANCE,2016-06-18,Salary account,Silver
1998,1,MONTHLY ISSUANCE,2016-06-17,NRI account,Silver
9093,47,MONTHLY ISSUANCE,2016-06-16,Salary account,Silver
432,46,MONTHLY ISSUANCE,2016-06-16,NRI account,Silver
2880,71,MONTHLY ISSUANCE,2016-06-16,Salary account,Silver
5767,72,MONTHLY ISSUANCE,2016-06-16,Savings account,Silver
2779,73,MONTHLY ISSUANCE,2016-06-15,Savings account,Silver
135,75,MONTHLY ISSUANCE,2016-06-15,Savings account,Silver
446,50,MONTHLY ISSUANCE,2016-06-15,NRI account,Silver
3246,54,MONTHLY ISSUANCE,2016-06-14,NRI account,Silver
1475,1,WEEKLY ISSUANCE,2016-06-14,NRI account,Diamond
3133,66,MONTHLY ISSUANCE,2016-06-14,Salary account,Silver
4171,28,MONTHLY ISSUANCE,2016-06-12,Savings account,Silver
433,20,MONTHLY ISSUANCE,2016-06-12,Savings account,Silver
1373,47,MONTHLY ISSUANCE,2016-06-12,Salary account,Silver
3771,22,MONTHLY ISSUANCE,2016-06-11,Salary account,Silver
1978,57,WEEKLY ISSUANCE,2016-06-11,Salary account,Diamond
2022,72,MONTHLY ISSUANCE,2016-06-11,NRI account,Silver
3542,49,MONTHLY ISSUANCE,2016-06-11,Savings account,Silver
1515,11,MONTHLY ISSUANCE,2016-06-11,Savings account,Silver
10266,54,MONTHLY ISSUANCE,2016-06-10,NRI account,Silver
1990,1,MONTHLY ISSUANCE,2016-06-09,Salary account,Silver
2388,30,MONTHLY ISSUANCE,2016-06-09,Salary account,Silver
3566,21,MONTHLY ISSUANCE,2016-06-09,Salary account,Silver
701,69,MONTHLY ISSUANCE,2016-06-08,Salary account,Silver
6281,56,MONTHLY ISSUANCE,2016-06-08,Savings account,Silver
306,16,MONTHLY ISSUANCE,2016-06-08,Salary account,Silver
1207,67,MONTHLY ISSUANCE,2016-06-08,Savings account,Silver
1247,25,MONTHLY ISSUANCE,2016-06-08,NRI account,Silver
5343,64,MONTHLY ISSUANCE,2016-06-08,Savings account,Silver
5129,68,MONTHLY ISSUANCE,2016-06-08,Savings account,Silver
3713,14,WEEKLY ISSUANCE,2016-06-08,NRI account,Diamond
2327,19,MONTHLY ISSUANCE,2016-06-08,Salary account,Silver
774,1,MONTHLY ISSUANCE,2016-06-08,Savings account,Silver
2741,15,MONTHLY ISSUANCE,2016-06-07,Savings account,Silver
4427,32,MONTHLY ISSUANCE,2016-06-07,Salary account,Silver
3682,70,MONTHLY ISSUANCE,2016-06-07,Salary account,Silver
2862,33,MONTHLY ISSUANCE,2016-06-07,Salary account,Silver
3032,5,MONTHLY ISSUANCE,2016-06-07,Savings account,Silver
2176,67,MONTHLY ISSUANCE,2016-06-06,Savings account,Silver
8934,51,MONTHLY ISSUANCE,2016-06-06,Savings account,Silver
1999,70,MONTHLY ISSUANCE,2016-06-06,Salary account,Silver
3072,8,MONTHLY ISSUANCE,2016-06-05,Salary account,Silver
2146,31,MONTHLY ISSUANCE,2016-06-05,Salary account,Silver
4576,27,MONTHLY ISSUANCE,2016-06-05,Savings account,Silver
3258,53,MONTHLY ISSUANCE,2016-06-05,Savings account,Silver
1285,65,MONTHLY ISSUANCE,2016-06-04,NRI account,Silver
3670,27,MONTHLY ISSUANCE,2016-06-04,Salary account,Silver
1743,51,MONTHLY ISSUANCE,2016-06-04,NRI account,Silver
2534,61,MONTHLY ISSUANCE,2016-06-03,Salary account,Silver
1018,7,MONTHLY ISSUANCE,2016-06-03,Savings account,Silver
327,54,MONTHLY ISSUANCE,2016-06-02,Salary account,Silver
2068,21,MONTHLY ISSUANCE,2016-06-02,Savings account,Silver
4448,60,MONTHLY ISSUANCE,2016-06-02,Salary account,Silver
640,32,MONTHLY ISSUANCE,2016-06-02,Savings account,Silver
510,1,WEEKLY ISSUANCE,2016-06-02,Savings account,Diamond
165,25,MONTHLY ISSUANCE,2016-06-01,NRI account,Silver
1617,45,MONTHLY ISSUANCE,2016-06-01,NRI account,Silver
2962,1,MONTHLY ISSUANCE,2016-05-30,NRI account,Silver
2029,55,MONTHLY ISSUANCE,2016-05-29,Salary account,Silver
10911,1,WEEKLY ISSUANCE,2016-05-29,NRI account,Diamond
2467,33,MONTHLY ISSUANCE,2016-05-29,NRI account,Silver
5546,43,MONTHLY ISSUANCE,2016-05-28,Savings account,Silver
3888,39,MONTHLY ISSUANCE,2016-05-27,Savings account,Silver
1584,30,MONTHLY ISSUANCE,2016-05-27,Savings account,Silver
3063,72,MONTHLY ISSUANCE,2016-05-26,Savings account,Silver
18,43,WEEKLY ISSUANCE,2016-05-26,Savings account,Diamond
11320,44,MONTHLY ISSUANCE,2016-05-26,Savings account,Silver
1786,1,MONTHLY ISSUANCE,2016-05-25,NRI account,Silver
1272,40,WEEKLY ISSUANCE,2016-05-25,Salary account,Diamond
2436,67,MONTHLY ISSUANCE,2016-05-25,Savings account,Silver
3796,53,MONTHLY ISSUANCE,2016-05-25,Savings account,Silver
119,27,MONTHLY ISSUANCE,2016-05-25,NRI account,Silver
1534,1,MONTHLY ISSUANCE,2016-05-24,Savings account,Silver
334,1,MONTHLY ISSUANCE,2016-05-24,NRI account,Silver
1851,55,MONTHLY ISSUANCE,2016-05-23,Salary account,Silver
3844,67,MONTHLY ISSUANCE,2016-05-23,NRI account,Silver
1442,23,MONTHLY ISSUANCE,2016-05-23,NRI account,Silver
3064,40,MONTHLY ISSUANCE,2016-05-23,Salary account,Silver
3558,4,MONTHLY ISSUANCE,2016-05-23,NRI account,Silver
23,30,MONTHLY ISSUANCE,2016-05-22,Savings account,Silver
2645,54,MONTHLY ISSUANCE,2016-05-22,Savings account,Silver
2991,19,MONTHLY ISSUANCE,2016-05-22,Savings account,Silver
3469,76,MONTHLY ISSUANCE,2016-05-22,Salary account,Silver
5385,44,WEEKLY ISSUANCE,2016-05-21,Salary account,Diamond
1652,74,MONTHLY ISSUANCE,2016-05-20,NRI account,Silver
3099,70,MONTHLY ISSUANCE,2016-05-20,Savings account,Silver
11111,1,MONTHLY ISSUANCE,2016-05-20,Salary account,Silver
9591,74,MONTHLY ISSUANCE,2016-05-20,Savings account,Silver
9828,11,MONTHLY ISSUANCE,2016-05-20,Savings account,Silver
1180,20,MONTHLY ISSUANCE,2016-05-19,NRI account,Silver
2758,70,MONTHLY ISSUANCE,2016-05-19,Savings account,Silver
2711,58,MONTHLY ISSUANCE,2016-05-19,NRI account,Silver
4225,55,MONTHLY ISSUANCE,2016-05-18,Salary account,Silver
1412,64,MONTHLY ISSUANCE,2016-05-18,Salary account,Silver
1937,36,MONTHLY ISSUANCE,2016-05-18,Salary account,Silver
991,39,MONTHLY ISSUANCE,2016-05-18,NRI account,Silver
3210,1,MONTHLY ISSUANCE,2016-05-17,NRI account,Silver
489,16,MONTHLY ISSUANCE,2016-05-17,NRI account,Silver
947,59,MONTHLY ISSUANCE,2016-05-17,NRI account,Silver
3284,64,MONTHLY ISSUANCE,2016-05-17,NRI account,Silver
1610,52,MONTHLY ISSUANCE,2016-05-17,Savings account,Silver
863,71,MONTHLY ISSUANCE,2016-05-16,Salary account,Silver
3181,42,MONTHLY ISSUANCE,2016-05-16,Salary account,Silver
555,24,MONTHLY ISSUANCE,2016-05-15,Salary account,Silver
3173,39,MONTHLY ISSUANCE,2016-05-15,Salary account,Silver
1334,74,MONTHLY ISSUANCE,2016-05-14,Savings account,Silver
3649,54,MONTHLY ISSUANCE,2016-05-14,NRI account,Silver
2321,35,MONTHLY ISSUANCE,2016-05-13,Salary account,Silver
1782,8,MONTHLY ISSUANCE,2016-05-12,Salary account,Silver
751,3,MONTHLY ISSUANCE,2016-05-12,Salary account,Silver
2061,24,MONTHLY ISSUANCE,2016-05-12,Savings account,Silver
8261,13,MONTHLY ISSUANCE,2016-05-12,Salary account,Silver
2410,54,MONTHLY ISSUANCE,2016-05-11,Salary account,Silver
2523,10,MONTHLY ISSUANCE,2016-05-11,Salary account,Silver
790,54,MONTHLY ISSUANCE,2016-05-11,NRI account,Silver
2583,62,MONTHLY ISSUANCE,2016-05-11,NRI account,Silver
1658,73,MONTHLY ISSUANCE,2016-05-10,Salary account,Silver
44,32,MONTHLY ISSUANCE,2016-05-10,NRI account,Silver
1039,70,WEEKLY ISSUANCE,2016-05-10,Savings account,Diamond
1071,68,WEEKLY ISSUANCE,2016-05-10,Savings account,Diamond
1603,1,MONTHLY ISSUANCE,2016-05-09,Salary account,Silver
1887,68,MONTHLY ISSUANCE,2016-05-09,Salary account,Silver
1644,1,MONTHLY ISSUANCE,2016-05-09,NRI account,Silver
1161,66,MONTHLY ISSUANCE,2016-05-08,Savings account,Silver
5372,48,MONTHLY ISSUANCE,2016-05-08,Savings account,Silver
3050,60,MONTHLY ISSUANCE,2016-05-08,NRI account,Silver
1784,59,MONTHLY ISSUANCE,2016-05-08,Savings account,Silver
551,77,MONTHLY ISSUANCE,2016-05-07,Salary account,Silver
1200,33,MONTHLY ISSUANCE,2016-05-07,Salary account,Silver
3316,28,MONTHLY ISSUANCE,2016-05-06,Savings account,Silver
2037,20,MONTHLY ISSUANCE,2016-05-06,Savings account,Silver
10079,62,MONTHLY ISSUANCE,2016-05-06,Savings account,Silver
3999,35,MONTHLY ISSUANCE,2016-05-06,NRI account,Silver
10656,8,MONTHLY ISSUANCE,2016-05-05,Salary account,Silver
887,1,MONTHLY ISSUANCE,2016-05-05,Salary account,Silver
4743,64,MONTHLY ISSUANCE,2016-05-05,Salary account,Silver
1048,35,MONTHLY ISSUANCE,2016-05-05,Savings account,Silver
1671,6,MONTHLY ISSUANCE,2016-05-05,NRI account,Silver
1236,19,MONTHLY ISSUANCE,2016-05-05,Savings account,Silver
1822,30,MONTHLY ISSUANCE,2016-05-05,NRI account,Silver
5472,1,MONTHLY ISSUANCE,2016-05-04,NRI account,Silver
2932,72,MONTHLY ISSUANCE,2016-05-04,Savings account,Silver
4254,70,MONTHLY ISSUANCE,2016-05-04,Salary account,Silver
3965,31,MONTHLY ISSUANCE,2016-05-04,NRI account,Silver
2609,73,MONTHLY ISSUANCE,2016-05-03,Salary account,Silver
2641,7,MONTHLY ISSUANCE,2016-05-02,NRI account,Silver
5423,15,MONTHLY ISSUANCE,2016-05-02,Salary account,Silver
2222,47,MONTHLY ISSUANCE,2016-05-01,Savings account,Silver
3697,45,MONTHLY ISSUANCE,2016-04-29,NRI account,Silver
5313,40,MONTHLY ISSUANCE,2016-04-29,Salary account,Silver
10105,55,MONTHLY ISSUANCE,2016-04-28,NRI account,Silver
1392,60,MONTHLY ISSUANCE,2016-04-28,Savings account,Silver
168,31,MONTHLY ISSUANCE,2016-04-27,Savings account,Silver
2175,1,MONTHLY ISSUANCE,2016-04-27,NRI account,Silver
1476,61,MONTHLY ISSUANCE,2016-04-26,Savings account,Silver
897,38,MONTHLY ISSUANCE,2016-04-26,Savings account,Silver
977,1,MONTHLY ISSUANCE,2016-04-26,Salary account,Silver
2639,17,MONTHLY ISSUANCE,2016-04-26,Salary account,Silver
1032,11,MONTHLY ISSUANCE,2016-04-26,NRI account,Silver
928,20,MONTHLY ISSUANCE,2016-04-26,Savings account,Silver
2814,72,MONTHLY ISSUANCE,2016-04-25,Savings account,Silver
3068,59,MONTHLY ISSUANCE,2016-04-25,Savings account,Silver
4377,28,MONTHLY ISSUANCE,2016-04-24,Savings account,Silver
717,75,MONTHLY ISSUANCE,2016-04-24,Savings account,Silver
9707,70,MONTHLY ISSUANCE,2016-04-24,NRI account,Silver
1505,69,MONTHLY ISSUANCE,2016-04-23,Savings account,Silver
6897,48,MONTHLY ISSUANCE,2016-04-23,Savings account,Silver
2189,75,MONTHLY ISSUANCE,2016-04-22,NRI account,Silver
6040,1,MONTHLY ISSUANCE,2016-04-22,NRI account,Silver
2876,52,MONTHLY ISSUANCE,2016-04-22,Salary account,Silver
1166,11,MONTHLY ISSUANCE,2016-04-21,Savings account,Silver
504,73,MONTHLY ISSUANCE,2016-04-21,Savings account,Silver
1518,67,MONTHLY ISSUANCE,2016-04-21,NRI account,Silver
188,54,MONTHLY ISSUANCE,2016-04-20,Savings account,Silver
10973,18,WEEKLY ISSUANCE,2016-04-20,NRI account,Diamond
2599,48,MONTHLY ISSUANCE,2016-04-20,NRI account,Silver
1773,33,MONTHLY ISSUANCE,2016-04-19,NRI account,Silver
7454,4,MONTHLY ISSUANCE,2016-04-19,Savings account,Silver
2823,57,MONTHLY ISSUANCE,2016-04-18,Savings account,Silver
4321,47,MONTHLY ISSUANCE,2016-04-18,Salary account,Silver
8132,5,WEEKLY ISSUANCE,2016-04-17,Savings account,Diamond
10738,45,WEEKLY ISSUANCE,2016-04-17,Salary account,Diamond
2216,74,MONTHLY ISSUANCE,2016-04-17,Savings account,Silver
1815,66,MONTHLY ISSUANCE,2016-04-17,NRI account,Silver
83,26,MONTHLY ISSUANCE,2016-04-16,Savings account,Silver
2008,52,MONTHLY ISSUANCE,2016-04-16,NRI account,Silver
3327,45,MONTHLY ISSUANCE,2016-04-16,Salary account,Silver
5740,43,MONTHLY ISSUANCE,2016-04-16,NRI account,Silver
104,37,MONTHLY ISSUANCE,2016-04-15,Salary account,Silver
497,55,MONTHLY ISSUANCE,2016-04-15,Savings account,Silver
1152,45,MONTHLY ISSUANCE,2016-04-15,NRI account,Silver
5428,24,MONTHLY ISSUANCE,2016-04-14,Savings account,Silver
7123,64,ISSUANCE AFTER TRANSACTION,2016-04-14,Salary account,Gold
279,39,MONTHLY ISSUANCE,2016-04-14,NRI account,Silver
2838,3,WEEKLY ISSUANCE,2016-04-13,NRI account,Diamond
3644,38,MONTHLY ISSUANCE,2016-04-13,NRI account,Silver
4318,33,WEEKLY ISSUANCE,2016-04-13,NRI account,Diamond
2648,51,MONTHLY ISSUANCE,2016-04-13,NRI account,Silver
2313,26,WEEKLY ISSUANCE,2016-04-13,Salary account,Diamond
8321,77,MONTHLY ISSUANCE,2016-04-12,Salary account,Silver
3213,51,MONTHLY ISSUANCE,2016-04-12,Salary account,Silver
1147,44,MONTHLY ISSUANCE,2016-04-10,NRI account,Silver
3788,70,MONTHLY ISSUANCE,2016-04-10,Savings account,Silver
1891,32,MONTHLY ISSUANCE,2016-04-10,Salary account,Silver
1239,1,MONTHLY ISSUANCE,2016-04-10,NRI account,Silver
220,72,MONTHLY ISSUANCE,2016-04-09,Savings account,Silver
1422,68,MONTHLY ISSUANCE,2016-04-09,Savings account,Silver
2002,1,MONTHLY ISSUANCE,2016-04-08,Savings account,Silver
748,10,MONTHLY ISSUANCE,2016-04-08,Salary account,Silver
385,5,MONTHLY ISSUANCE,2016-04-07,NRI account,Silver
2817,56,MONTHLY ISSUANCE,2016-04-07,Savings account,Silver
2056,58,MONTHLY ISSUANCE,2016-04-07,Salary account,Silver
2488,5,MONTHLY ISSUANCE,2016-04-06,NRI account,Silver
2985,71,MONTHLY ISSUANCE,2016-04-06,Salary account,Silver
299,77,MONTHLY ISSUANCE,2016-04-05,Salary account,Silver
4350,63,MONTHLY ISSUANCE,2016-04-04,NRI account,Silver
686,41,MONTHLY ISSUANCE,2016-04-04,NRI account,Silver
362,15,MONTHLY ISSUANCE,2016-04-04,Salary account,Silver
3980,75,MONTHLY ISSUANCE,2016-04-03,NRI account,Silver
8519,23,MONTHLY ISSUANCE,2016-04-02,Salary account,Silver
1780,1,MONTHLY ISSUANCE,2016-04-02,Savings account,Silver
3915,65,MONTHLY ISSUANCE,2016-04-02,Savings account,Silver
1898,70,MONTHLY ISSUANCE,2016-04-01,Salary account,Silver
3367,1,MONTHLY ISSUANCE,2016-04-01,Salary account,Silver
3391,74,MONTHLY ISSUANCE,2016-04-01,Salary account,Silver
2896,29,MONTHLY ISSUANCE,2016-03-30,Savings account,Silver
2245,29,MONTHLY ISSUANCE,2016-03-30,NRI account,Silver
3923,52,MONTHLY ISSUANCE,2016-03-30,Savings account,Silver
6425,31,MONTHLY ISSUANCE,2016-03-29,Savings account,Silver
2493,62,MONTHLY ISSUANCE,2016-03-29,NRI account,Silver
62,47,MONTHLY ISSUANCE,2016-03-28,NRI account,Silver
1771,69,MONTHLY ISSUANCE,2016-03-28,Salary account,Silver
5483,13,MONTHLY ISSUANCE,2016-03-28,NRI account,Silver
8330,48,MONTHLY ISSUANCE,2016-03-28,NRI account,Silver
187,5,MONTHLY ISSUANCE,2016-03-28,NRI account,Silver
423,12,MONTHLY ISSUANCE,2016-03-28,Savings account,Silver
1065,72,MONTHLY ISSUANCE,2016-03-27,Salary account,Silver
3076,54,MONTHLY ISSUANCE,2016-03-27,NRI account,Silver
4347,1,MONTHLY ISSUANCE,2016-03-27,Savings account,Silver
1157,7,MONTHLY ISSUANCE,2016-03-27,NRI account,Silver
9403,1,WEEKLY ISSUANCE,2016-03-27,NRI account,Diamond
1874,9,MONTHLY ISSUANCE,2016-03-27,Savings account,Silver
1115,34,MONTHLY ISSUANCE,2016-03-27,Savings account,Silver
3586,59,MONTHLY ISSUANCE,2016-03-27,NRI account,Silver
1402,74,MONTHLY ISSUANCE,2016-03-26,NRI account,Silver
3283,68,MONTHLY ISSUANCE,2016-03-26,Salary account,Silver
3781,31,MONTHLY ISSUANCE,2016-03-26,Salary account,Silver
7203,71,MONTHLY ISSUANCE,2016-03-26,Savings account,Silver
4093,1,MONTHLY ISSUANCE,2016-03-25,NRI account,Silver
3260,68,MONTHLY ISSUANCE,2016-03-25,NRI account,Silver
2528,65,MONTHLY ISSUANCE,2016-03-25,Salary account,Silver
2011,75,MONTHLY ISSUANCE,2016-03-25,Savings account,Silver
1721,68,MONTHLY ISSUANCE,2016-03-25,Savings account,Silver
1332,59,MONTHLY ISSUANCE,2016-03-25,NRI account,Silver
3785,10,MONTHLY ISSUANCE,2016-03-24,NRI account,Silver
623,1,MONTHLY ISSUANCE,2016-03-24,Salary account,Silver
8260,31,MONTHLY ISSUANCE,2016-03-24,Salary account,Silver
3678,1,MONTHLY ISSUANCE,2016-03-24,Savings account,Silver
3001,1,MONTHLY ISSUANCE,2016-03-24,Salary account,Silver
655,53,MONTHLY ISSUANCE,2016-03-24,Salary account,Silver
5442,34,MONTHLY ISSUANCE,2016-03-22,Salary account,Silver
1787,30,WEEKLY ISSUANCE,2016-03-22,Salary account,Diamond
1397,17,MONTHLY ISSUANCE,2016-03-22,Savings account,Silver
2618,60,MONTHLY ISSUANCE,2016-03-21,NRI account,Silver
2651,2,MONTHLY ISSUANCE,2016-03-21,Savings account,Silver
3675,64,MONTHLY ISSUANCE,2016-03-20,Savings account,Silver
3069,66,MONTHLY ISSUANCE,2016-03-20,NRI account,Silver
2762,19,MONTHLY ISSUANCE,2016-03-20,Savings account,Silver
892,70,MONTHLY ISSUANCE,2016-03-20,Savings account,Silver
1535,46,MONTHLY ISSUANCE,2016-03-20,Savings account,Silver
2527,38,MONTHLY ISSUANCE,2016-03-19,Salary account,Silver
425,9,MONTHLY ISSUANCE,2016-03-19,Salary account,Silver
860,1,MONTHLY ISSUANCE,2016-03-19,NRI account,Silver
6034,6,WEEKLY ISSUANCE,2016-03-19,Salary account,Diamond
11065,11,MONTHLY ISSUANCE,2016-03-19,Savings account,Silver
9883,1,MONTHLY ISSUANCE,2016-03-19,Savings account,Silver
115,68,MONTHLY ISSUANCE,2016-03-19,Savings account,Silver
1189,59,MONTHLY ISSUANCE,2016-03-19,Savings account,Silver
7445,64,MONTHLY ISSUANCE,2016-03-18,Savings account,Silver
2497,65,MONTHLY ISSUANCE,2016-03-16,Salary account,Silver
1372,1,MONTHLY ISSUANCE,2016-03-16,NRI account,Silver
3835,50,MONTHLY ISSUANCE,2016-03-16,Salary account,Silver
6701,49,WEEKLY ISSUANCE,2016-03-15,Salary account,Diamond
3883,72,MONTHLY ISSUANCE,2016-03-15,Savings account,Silver
222,37,MONTHLY ISSUANCE,2016-03-15,NRI account,Silver
3108,53,MONTHLY ISSUANCE,2016-03-14,Savings account,Silver
2508,34,MONTHLY ISSUANCE,2016-03-14,Salary account,Silver
2458,40,WEEKLY ISSUANCE,2016-03-14,Salary account,Diamond
588,66,MONTHLY ISSUANCE,2016-03-14,Savings account,Silver
7231,10,MONTHLY ISSUANCE,2016-03-14,Salary account,Silver
2974,9,MONTHLY ISSUANCE,2016-03-13,Salary account,Silver
123,21,MONTHLY ISSUANCE,2016-03-13,Salary account,Silver
9640,1,MONTHLY ISSUANCE,2016-03-13,Salary account,Silver
112,6,MONTHLY ISSUANCE,2016-03-12,Salary account,Silver
3674,38,MONTHLY ISSUANCE,2016-03-12,Savings account,Silver
2039,44,MONTHLY ISSUANCE,2016-03-12,NRI account,Silver
2712,9,MONTHLY ISSUANCE,2016-03-12,Salary account,Silver
395,1,MONTHLY ISSUANCE,2016-03-12,Savings account,Silver
494,60,MONTHLY ISSUANCE,2016-03-11,Savings account,Silver
2219,60,MONTHLY ISSUANCE,2016-03-11,Salary account,Silver
2581,72,MONTHLY ISSUANCE,2016-03-11,Salary account,Silver
317,76,MONTHLY ISSUANCE,2016-03-10,Salary account,Silver
2555,53,MONTHLY ISSUANCE,2016-03-10,NRI account,Silver
4596,74,MONTHLY ISSUANCE,2016-03-09,Salary account,Silver
2489,72,MONTHLY ISSUANCE,2016-03-09,Salary account,Silver
2895,19,MONTHLY ISSUANCE,2016-03-09,Savings account,Silver
1126,56,MONTHLY ISSUANCE,2016-03-08,NRI account,Silver
2666,49,MONTHLY ISSUANCE,2016-03-08,Salary account,Silver
944,70,MONTHLY ISSUANCE,2016-03-08,Savings account,Silver
1545,1,MONTHLY ISSUANCE,2016-03-08,Salary account,Silver
2453,1,MONTHLY ISSUANCE,2016-03-08,NRI account,Silver
3734,43,MONTHLY ISSUANCE,2016-03-08,Salary account,Silver
3935,23,MONTHLY ISSUANCE,2016-03-08,NRI account,Silver
396,21,MONTHLY ISSUANCE,2016-03-08,Salary account,Silver
2694,7,MONTHLY ISSUANCE,2016-03-08,Savings account,Silver
