ORDERID,CUSTOMERID,PRODUCTID,ORDERDATE,QUANTITY,TOTALAMOUNT,REGION,REMARKS
O045736,C00650,P0083,2025-02-16,8,391.23,South,Product ahead professor cup.
O045737,C00156,P0001,2024-07-12,18,22.14,South,Something consider under.
O045738,C00941,P0064,2024-01-02,12,306.5,Central,Charge standard address system health dark necessary.
O045739,C00106,P0013,2024-09-21,2,362.65,Central,Bill first thank.
O045740,C00967,P0070,2023-07-08,10,322.0,Central,This cause sea pay glass front above.
O045741,C00852,P0089,2025-01-22,5,140.35,West,Learn us central safe age.
O045742,C00380,P0040,2025-02-20,18,384.55,Central,Finish piece city dog sea method memory.
O045743,C00347,P0032,2023-10-11,16,483.66,East,One quickly tell join.
O045744,C00653,P0083,2025-06-09,17,453.52,West,Require commercial continue toward head responsibility.
O045745,C00708,P0075,2025-07-02,12,351.12,North,On job site.
O045746,C00176,P0048,2024-08-23,12,52.16,South,Mrs card crime want stay.
O045747,C00535,P0001,2024-04-23,9,282.31,East,Reveal half pick position government under describe.
O045748,C00825,P0082,2023-12-20,4,94.58,East,Take nearly outside benefit probably.
O045749,C00579,P0027,2023-11-02,1,413.44,North,Other son job throughout would.
O045750,C00424,P0065,2024-01-27,8,116.94,North,A expect especially clear back from key.
O045751,C00364,P0011,2024-05-19,7,311.52,West,Window ask assume.
O045752,C00642,P0002,2024-09-01,8,116.28,Central,Minute resource amount believe many meet lose.
O045753,C00569,P0006,2024-08-31,3,175.81,North,How body law these.
O045754,C00387,P0058,2025-04-21,6,278.47,South,Response able claim.
O045755,C00072,P0032,2024-05-16,11,327.39,South,Building never environmental black represent.
O045756,C00216,P0012,2025-01-19,13,428.74,West,Tend responsibility sort country score matter and.
O045757,C00296,P0099,2025-06-09,3,483.4,North,Read customer provide two data decision take.
O045758,C00352,P0086,2023-12-26,18,79.8,Central,Method control quality authority.
O045759,C00938,P0041,2023-09-10,13,127.8,East,Employee begin product each.
O045760,C00994,P0079,2025-01-24,4,191.38,North,Conference discover wall player show worker top.
O045761,C00383,P0062,2024-12-27,16,349.28,West,Resource ask time before.
O045762,C00270,P0071,2025-06-23,10,46.18,Central,Place action business baby discuss everybody her.
O045763,C00396,P0032,2024-10-11,19,107.6,West,Drug fact evidence share of.
O045764,C00943,P0030,2024-11-18,1,68.76,South,Something tell black.
O045765,C00839,P0097,2025-04-07,8,229.37,Central,Leave language pattern.
O045766,C00669,P0026,2024-03-21,1,203.81,North,Specific kind majority might.
O045767,C00341,P0099,2024-04-21,9,435.29,West,Next require degree once reach.
O045768,C00414,P0067,2025-04-17,7,228.3,West,Pressure per letter new win safe amount under.
O045769,C00409,P0058,2025-03-27,10,334.34,Central,Happy feel manage.
O045770,C00098,P0081,2023-10-10,1,338.69,North,Democratic discover head glass such my street.
O045771,C00705,P0031,2024-10-13,16,17.95,West,Consider yet effort let where discuss.
O045772,C00742,P0035,2024-03-04,8,375.76,West,Like project city live morning fire finish.
O045773,C00580,P0076,2024-01-18,14,102.38,East,Manage mother even good.
O045774,C00884,P0026,2023-09-13,4,123.99,South,Build themselves military dream into.
O045775,C00278,P0057,2025-02-12,10,19.7,Central,Gas science affect require suggest finish.
O045776,C00065,P0077,2024-07-30,2,423.18,West,Effect political but school while hour car traditional.
O045777,C00713,P0025,2023-12-22,6,99.51,North,Sing ready indeed we up somebody produce.
O045778,C00734,P0037,2025-03-27,19,347.6,North,Matter mother purpose from when design outside.
O045779,C00348,P0038,2024-03-02,19,189.51,Central,However artist discussion require prepare probably.
O045780,C00969,P0055,2024-05-22,15,381.39,Central,Money every air turn.
O045781,C00997,P0013,2024-10-31,19,369.79,West,Senior than range wrong knowledge two TV.
O045782,C00834,P0021,2024-07-13,18,455.52,North,Security because fund garden expect.
O045783,C00373,P0049,2024-05-09,1,375.62,North,Only process road current yeah model.
O045784,C00842,P0003,2024-12-20,15,365.2,Central,Economic music long.
O045785,C00596,P0059,2024-03-31,9,78.89,East,Man at skill culture course.
O045786,C00660,P0019,2025-03-02,2,51.6,West,Growth career fear face laugh bill analysis.
O045787,C00411,P0084,2024-04-10,6,75.0,North,Difficult we marriage resource.
O045788,C00929,P0011,2023-09-02,4,201.01,South,Environmental above into.
O045789,C00956,P0067,2024-05-22,9,286.68,North,Home make success save most money campaign.
O045790,C00458,P0087,2025-05-14,9,232.63,East,Crime analysis always them until.
O045791,C00451,P0067,2024-03-02,15,339.8,East,Because support call investment think again even eye.
O045792,C00983,P0096,2023-10-13,17,453.56,West,Hard miss build wrong community.
O045793,C00211,P0006,2023-07-04,15,215.53,East,Type training little perform for group.
O045794,C00971,P0052,2024-03-18,15,291.19,Central,Ten on major maybe two.
O045795,C00878,P0018,2023-07-20,18,413.13,North,Then group owner whole.
O045796,C00399,P0091,2023-09-16,15,146.47,Central,Month full age especially.
O045797,C00618,P0018,2024-01-03,11,316.7,East,Smile time fine range.
O045798,C00570,P0030,2023-10-16,13,404.23,North,Low fish special phone exactly somebody five knowledge.
O045799,C00602,P0047,2024-12-04,10,334.04,West,People city together organization worker focus surface.
O045800,C00157,P0063,2024-04-26,15,274.04,South,Career respond international present question.
O045801,C00348,P0095,2023-08-24,9,313.48,South,Table start production sort myself material size involve.
O045802,C00034,P0081,2024-04-19,2,462.54,South,These land support each he owner beyond.
O045803,C00468,P0009,2024-11-11,12,176.21,East,Under current popular rate meet here heavy.
O045804,C00903,P0040,2025-04-21,4,71.9,East,Leg offer opportunity place.
O045805,C00706,P0036,2024-01-23,3,69.03,South,Watch position because Democrat both talk father.
O045806,C00830,P0095,2024-12-18,17,285.88,South,Discussion each part available picture opportunity.
O045807,C00986,P0016,2023-11-15,10,274.81,East,Practice move remain international alone thank.
O045808,C00047,P0037,2025-05-03,5,123.93,North,Sister clearly keep candidate green indicate hold.
O045809,C00240,P0061,2024-04-17,8,39.39,Central,Owner charge reflect consider.
O045810,C00089,P0072,2023-08-10,5,31.32,South,If ground stop recent manage.
O045811,C00688,P0029,2023-09-26,5,443.3,South,Piece century by challenge investment later another.
O045812,C00562,P0073,2024-12-25,17,70.25,West,Political suffer treatment I energy.
O045813,C00902,P0062,2024-11-01,17,46.74,Central,Per future store arm physical despite.
O045814,C00567,P0073,2024-08-02,6,410.63,East,Tv product financial also.
O045815,C00433,P0001,2024-07-05,17,381.88,North,According others while create.
O045816,C00907,P0020,2025-02-18,16,96.92,North,Rest red toward meeting mean director where.
O045817,C00076,P0085,2024-02-28,17,432.74,South,Hour couple trade term into low board.
O045818,C00322,P0025,2024-12-03,11,146.38,North,Southern new life herself peace side simply.
O045819,C00545,P0007,2024-03-06,3,454.72,Central,Stock five social free left close do.
O045820,C00617,P0096,2025-01-06,8,119.4,Central,Garden create field red worker catch.
O045821,C00783,P0035,2023-09-07,12,215.72,East,Break hour cell quite.
O045822,C00510,P0097,2024-10-05,18,134.35,East,Wait quality available state.
O045823,C00988,P0053,2023-07-13,5,28.41,Central,It religious way member wife yes.
O045824,C00508,P0054,2024-05-28,12,419.17,Central,Rock figure remain hospital receive.
O045825,C00617,P0043,2024-05-15,11,320.34,East,Property staff buy everything system mind.
O045826,C00474,P0013,2024-12-15,5,456.01,South,Treat window quality.
O045827,C00412,P0039,2025-04-21,4,334.63,West,Exactly degree television since under country then.
O045828,C00151,P0023,2024-10-29,18,22.53,East,Hope often behavior owner building clear.
O045829,C00582,P0059,2024-02-10,9,181.29,West,Against high move already when.
O045830,C00632,P0034,2025-02-23,12,116.79,South,Along fly drive every onto apply child.
O045831,C00117,P0089,2024-01-14,2,113.65,West,American floor position many student.
O045832,C00856,P0058,2025-01-31,19,419.05,North,Natural use better.
O045833,C00326,P0027,2024-12-12,11,32.03,West,Admit activity learn economic bag daughter turn.
O045834,C00660,P0085,2023-08-25,11,241.85,Central,Toward personal return.
O045835,C00241,P0052,2025-02-13,12,134.9,West,Finally better your car stand address.
O045836,C00428,P0085,2023-12-10,12,495.81,North,Heart fly only someone question.
O045837,C00728,P0038,2023-11-16,13,134.53,South,Land see join probably fill position activity.
O045838,C00364,P0042,2024-09-11,12,444.9,North,Field history strategy cause look begin.
O045839,C00600,P0088,2024-09-28,5,149.03,North,Reflect method piece father.
O045840,C00861,P0052,2025-02-19,16,283.41,West,Stage official seek accept hair.
O045841,C00435,P0072,2024-07-12,3,207.47,North,Clear civil both seem until those.
O045842,C00847,P0040,2025-05-07,4,436.75,West,Once fly herself know.
O045843,C00451,P0074,2023-07-09,17,351.59,South,Against long high hospital part third.
O045844,C00951,P0018,2024-06-04,1,79.39,Central,Little film what book trade spring.
O045845,C00103,P0012,2023-08-10,7,252.29,North,House expert reduce particular TV fly.
O045846,C00346,P0093,2024-11-05,13,157.93,West,Her put possible agree performance.
O045847,C00841,P0049,2024-12-26,2,376.67,West,Common show keep word star rate.
O045848,C00747,P0091,2025-04-16,3,215.81,North,Able bag about him.
O045849,C00613,P0040,2024-07-26,18,329.09,Central,Condition well where return foot on financial.
O045850,C00307,P0054,2023-10-16,1,123.26,West,Green indicate risk letter decide.
O045851,C00603,P0027,2024-01-29,14,222.41,East,Single feeling matter amount wish.
O045852,C00270,P0030,2024-08-04,9,22.53,West,Name good travel southern medical.
O045853,C00197,P0081,2024-11-12,15,255.89,West,Rich attention far involve bank agreement.
O045854,C00598,P0082,2023-07-04,6,391.35,West,Mind high student successful institution.
O045855,C00082,P0088,2024-08-25,13,167.88,Central,Game decade list travel after very.
O045856,C00013,P0011,2024-09-15,10,71.08,South,Two quickly suffer bed.
O045857,C00626,P0044,2024-02-23,1,13.33,South,Foreign between nothing card conference system.
O045858,C00242,P0083,2023-11-24,3,347.47,East,Trip ahead join then technology.
O045859,C00638,P0001,2023-09-18,2,129.33,South,Condition book probably later water cost that.
O045860,C00255,P0018,2024-06-15,4,50.71,North,Story thank doctor major office dinner accept.
O045861,C00363,P0036,2024-08-23,17,222.82,East,Daughter understand arrive strong on.
O045862,C00405,P0035,2024-03-25,1,212.92,West,Cup finish democratic.
O045863,C00300,P0077,2024-12-29,15,231.31,South,Risk democratic fast tax ability safe.
O045864,C00607,P0044,2025-04-02,16,438.67,South,Sort pattern do listen.
O045865,C00076,P0083,2024-10-13,17,216.25,South,Very miss seem.
O045866,C00271,P0043,2025-01-20,5,476.11,West,Whether blue have in size money.
O045867,C00574,P0041,2025-05-31,14,488.04,North,Not only thank mission.
O045868,C00085,P0082,2023-08-27,9,229.82,North,Life my bar daughter song.
O045869,C00385,P0028,2025-01-15,2,111.51,West,Eye popular forget understand quality wide picture.
O045870,C00648,P0084,2024-05-08,17,276.73,North,Level radio sell author.
O045871,C00865,P0046,2024-07-03,16,104.13,South,Report apply meet raise.
O045872,C00268,P0054,2025-04-02,10,280.81,East,Life over sing guy against southern.
O045873,C00251,P0020,2025-01-24,14,338.85,East,Mouth hold by activity.
O045874,C00585,P0092,2024-04-01,7,262.55,North,Learn offer majority sing event board.
O045875,C00410,P0003,2024-06-13,16,132.49,East,Eight reflect east.
O045876,C00979,P0074,2023-12-15,16,159.68,South,More rock inside sing.
O045877,C00412,P0083,2024-12-22,16,226.86,North,Call very inside head charge without trip never.
O045878,C00124,P0048,2024-07-16,17,19.31,West,Agency southern score business same many hair standard.
O045879,C00239,P0095,2024-08-07,9,296.22,East,Popular analysis stand make decade wide.
O045880,C00077,P0041,2024-01-17,5,376.32,East,Fill appear cut loss.
O045881,C00429,P0056,2024-06-25,9,15.15,South,Watch support interview whole structure.
O045882,C00237,P0054,2025-06-28,18,72.41,North,Give team despite laugh between either week.
O045883,C00202,P0046,2023-12-17,11,463.53,Central,Behind alone performance difficult.
O045884,C00333,P0100,2024-01-05,7,151.27,North,Discuss push forget they be.
O045885,C00673,P0059,2023-10-22,16,250.45,North,Few ten soldier cover inside realize capital.
O045886,C00065,P0027,2024-07-22,13,124.78,West,Modern new common wind high.
O045887,C00435,P0080,2024-08-17,12,281.3,Central,According with factor itself white maintain take example.
O045888,C00569,P0024,2023-07-19,5,408.31,North,Daughter they both student account.
O045889,C00013,P0037,2024-02-12,4,225.47,East,Environment join he available throughout yet.
O045890,C00303,P0063,2025-01-04,1,320.17,East,Book manager difficult future.
O045891,C00225,P0019,2023-10-25,17,408.79,East,Central again change suddenly business yard.
O045892,C00108,P0095,2024-01-30,3,141.16,North,Despite power candidate while.
O045893,C00950,P0041,2023-10-25,9,132.12,East,Mention large cell dark example high majority because.
O045894,C00863,P0097,2023-11-21,19,342.98,Central,Too term possible policy take event.
O045895,C00709,P0037,2023-11-24,14,241.97,South,Top region voice source.
O045896,C00418,P0052,2024-09-23,5,56.75,West,Factor measure trial leader.
O045897,C00589,P0086,2024-01-27,6,397.32,North,Agreement save west goal take billion place appear.
O045898,C00813,P0051,2025-01-27,7,32.67,North,Teach consider body fine cold.
O045899,C00588,P0080,2023-07-27,8,200.92,Central,Cover record start own defense describe across.
O045900,C00950,P0089,2023-10-06,7,237.62,South,Perform life game serve.
O045901,C00762,P0024,2023-10-04,3,418.02,Central,Continue break to real mission.
O045902,C00676,P0062,2024-01-23,15,495.22,East,Manager same town really north player.
O045903,C00753,P0093,2023-11-05,19,87.98,South,Attention include whatever surface ago national close.
O045904,C00463,P0011,2025-01-12,18,459.55,South,Line support role fill middle check radio.
O045905,C00678,P0068,2024-01-29,16,368.89,East,Life page probably leader quite five catch your.
O045906,C00172,P0095,2024-05-24,15,123.5,West,Why system once fine natural fish successful.
O045907,C00356,P0026,2024-02-09,3,467.24,South,Man wear easy tonight coach religious get decade.
O045908,C00197,P0033,2024-07-30,13,96.05,North,Once take themselves down herself tough simply safe.
O045909,C00479,P0055,2024-06-11,11,101.96,East,Leave involve up vote goal.
O045910,C00031,P0062,2024-03-30,13,86.2,North,Prove wrong truth to degree attention study.
O045911,C00482,P0043,2024-11-06,3,493.26,Central,Reality together floor shoulder determine six.
O045912,C00702,P0099,2024-02-20,14,105.64,West,Call well those fly hair also goal.
O045913,C00051,P0060,2025-04-14,9,216.97,North,Machine choose Mrs feel.
O045914,C00715,P0093,2024-08-19,14,435.43,North,Hundred into home any strong.
O045915,C00837,P0047,2023-10-14,9,426.52,East,Here up expert century nearly let poor.
O045916,C00213,P0022,2023-08-14,9,364.54,South,Job should purpose decision class.
O045917,C00998,P0093,2023-09-08,14,481.36,Central,Free see see pay ten include line.
