AttendanceID,EmployeeID,Date,Status,CheckInTime,CheckOutTime
ATT58958,EMP11186,2023-03-07,Leave,17:59:46,18:24:58
ATT58959,EMP10777,2023-02-02,Leave,02:46:40,03:04:34
ATT58960,EMP16486,2023-06-17,Leave,11:00:55,09:45:43
ATT58961,EMP10822,2023-11-13,Remote,06:16:28,01:48:35
ATT58962,EMP12172,2022-11-18,Absent,18:01:30,20:39:12
ATT58963,EMP12351,2023-02-07,Remote,19:02:49,22:44:30
ATT58964,EMP16120,2022-01-03,Leave,21:44:37,20:21:10
ATT58965,EMP19475,2023-11-06,Present,12:25:57,00:14:42
ATT58966,EMP14882,2022-12-05,Leave,20:30:29,17:31:59
ATT58967,EMP11083,2023-10-20,Leave,19:05:21,06:21:02
ATT58968,EMP12514,2022-11-11,Remote,12:09:10,09:50:01
ATT58969,EMP12537,2022-09-30,Leave,11:13:12,19:36:16
ATT58970,EMP15152,2022-04-21,Present,17:24:20,04:45:16
ATT58971,EMP12613,2022-08-02,Present,05:04:36,08:24:59
ATT58972,EMP18612,2022-01-17,Leave,20:32:57,05:46:25
ATT58973,EMP12925,2022-03-31,Leave,15:14:39,14:08:18
ATT58974,EMP15073,2022-10-30,Present,20:30:44,07:33:03
ATT58975,EMP10034,2022-08-26,Present,23:27:27,06:49:35
ATT58976,EMP18630,2023-09-23,Present,19:30:22,17:52:19
ATT58977,EMP17320,2023-12-08,Remote,23:28:40,10:46:59
ATT58978,EMP12919,2023-11-09,Absent,02:41:00,04:37:25
ATT58979,EMP17950,2022-02-20,Remote,08:28:23,12:59:05
ATT58980,EMP15140,2022-07-31,Remote,14:11:52,09:47:45
ATT58981,EMP18160,2023-04-28,Absent,22:13:13,19:46:17
ATT58982,EMP14877,2023-05-27,Remote,14:55:12,00:55:53
ATT58983,EMP13363,2022-02-28,Absent,05:42:35,01:17:05
ATT58984,EMP13117,2022-07-26,Leave,01:17:35,10:39:09
ATT58985,EMP19448,2022-12-24,Leave,14:28:54,16:02:49
ATT58986,EMP13721,2023-06-06,Present,00:08:58,21:37:11
ATT58987,EMP10494,2022-10-16,Remote,05:50:18,16:33:03
ATT58988,EMP18761,2023-12-28,Leave,13:52:49,22:30:02
ATT58989,EMP15955,2023-01-12,Present,20:53:40,13:25:27
ATT58990,EMP13825,2022-09-19,Present,04:22:49,15:34:00
ATT58991,EMP15650,2022-06-08,Absent,05:38:53,06:04:12
ATT58992,EMP11255,2022-01-26,Remote,22:50:50,03:53:57
ATT58993,EMP17567,2023-02-01,Present,11:18:39,16:32:42
ATT58994,EMP13295,2023-12-28,Leave,11:00:59,10:22:37
ATT58995,EMP17497,2023-07-02,Present,10:27:48,08:12:32
ATT58996,EMP19964,2022-02-14,Present,23:49:29,02:15:32
ATT58997,EMP10783,2022-01-25,Leave,05:03:32,22:57:08
ATT58998,EMP17879,2023-01-03,Absent,16:07:39,07:01:30
ATT58999,EMP18808,2023-02-12,Absent,07:52:06,03:35:44
ATT59000,EMP12269,2022-08-07,Leave,17:15:32,19:29:29
ATT59001,EMP12055,2023-03-25,Present,13:55:43,07:53:23
ATT59002,EMP14610,2023-02-17,Remote,02:43:39,23:41:24
ATT59003,EMP17091,2022-04-03,Absent,23:53:57,12:49:19
ATT59004,EMP15554,2022-10-28,Present,06:57:51,09:08:52
ATT59005,EMP14555,2023-12-03,Present,19:27:56,21:08:45
ATT59006,EMP19660,2022-10-26,Leave,02:51:29,17:08:26
ATT59007,EMP19010,2023-06-13,Absent,14:17:32,17:05:53
ATT59008,EMP12855,2023-09-07,Present,08:33:57,23:18:11
ATT59009,EMP19970,2023-04-23,Leave,05:04:19,01:34:47
ATT59010,EMP12821,2023-06-21,Leave,11:09:54,14:50:57
ATT59011,EMP12662,2023-09-01,Remote,18:51:30,19:48:21
ATT59012,EMP17310,2023-11-12,Leave,20:37:26,01:15:32
ATT59013,EMP13757,2022-05-22,Leave,14:06:02,18:16:04
ATT59014,EMP15498,2022-09-09,Absent,01:29:08,12:30:41
ATT59015,EMP13655,2022-11-09,Absent,14:10:20,03:47:38
ATT59016,EMP12170,2023-06-14,Leave,10:03:47,13:35:53
ATT59017,EMP17987,2022-07-18,Remote,12:51:13,12:11:06
ATT59018,EMP14055,2022-06-06,Present,05:33:27,18:15:56
ATT59019,EMP13743,2022-03-07,Leave,02:25:26,03:18:48
ATT59020,EMP13237,2022-05-20,Leave,14:35:13,15:23:08
ATT59021,EMP14918,2023-04-03,Absent,09:39:48,06:37:42
ATT59022,EMP19090,2023-06-30,Remote,08:01:06,09:02:02
ATT59023,EMP12479,2022-02-07,Remote,23:48:25,14:20:21
ATT59024,EMP18930,2023-09-01,Present,01:06:23,01:57:42
ATT59025,EMP15516,2022-03-11,Absent,21:39:22,04:39:44
ATT59026,EMP19343,2023-12-01,Absent,01:11:46,20:04:35
ATT59027,EMP15358,2023-01-12,Leave,07:22:03,21:12:50
ATT59028,EMP19769,2023-11-27,Leave,15:58:59,22:37:58
ATT59029,EMP14345,2023-11-30,Remote,04:43:39,07:02:50
ATT59030,EMP17566,2022-04-02,Leave,16:22:28,04:51:45
ATT59031,EMP12811,2022-11-25,Remote,17:46:17,14:02:39
ATT59032,EMP13803,2022-08-01,Absent,12:49:08,01:58:10
ATT59033,EMP16802,2022-12-28,Present,09:51:58,03:39:29
ATT59034,EMP14552,2022-11-07,Present,12:14:57,08:29:45
ATT59035,EMP14524,2023-12-21,Present,05:53:37,18:22:24
ATT59036,EMP15151,2023-01-03,Remote,16:46:13,14:51:05
ATT59037,EMP14411,2022-10-15,Remote,22:27:55,12:38:08
ATT59038,EMP15201,2023-10-26,Present,11:27:07,18:22:06
ATT59039,EMP16825,2022-04-26,Absent,23:22:08,14:34:01
ATT59040,EMP18567,2023-03-02,Remote,01:24:38,05:18:06
ATT59041,EMP15336,2023-12-06,Remote,16:21:41,10:10:31
ATT59042,EMP12961,2023-11-18,Absent,11:28:40,12:49:49
ATT59043,EMP10454,2023-09-19,Leave,04:01:57,16:07:47
ATT59044,EMP10215,2022-10-25,Remote,07:14:32,12:39:56
ATT59045,EMP12082,2022-04-28,Remote,17:51:51,09:22:56
ATT59046,EMP14629,2023-11-17,Present,07:26:50,01:44:45
ATT59047,EMP12970,2023-05-17,Present,09:38:41,17:57:01
ATT59048,EMP11409,2022-10-12,Leave,01:18:31,20:11:57
ATT59049,EMP17996,2023-01-21,Absent,07:07:06,20:55:46
ATT59050,EMP10714,2023-05-17,Present,16:00:56,07:30:31
ATT59051,EMP19625,2023-10-01,Remote,12:15:34,07:33:12
ATT59052,EMP13462,2023-11-28,Present,13:06:38,11:29:18
ATT59053,EMP17780,2022-07-11,Leave,17:23:00,19:11:19
ATT59054,EMP10338,2022-11-03,Present,09:45:13,15:26:40
ATT59055,EMP15358,2022-06-28,Remote,20:28:10,23:38:10
ATT59056,EMP13904,2023-05-23,Remote,03:29:29,15:06:15
ATT59057,EMP14560,2022-07-22,Leave,19:43:15,10:07:44
ATT59058,EMP13401,2023-11-20,Leave,05:05:27,03:17:47
ATT59059,EMP10912,2022-07-14,Leave,20:27:06,13:52:21
ATT59060,EMP17410,2023-11-25,Remote,08:47:18,21:51:55
ATT59061,EMP13324,2022-03-23,Present,19:30:10,00:08:06
ATT59062,EMP17601,2022-04-04,Present,18:50:53,15:59:24
ATT59063,EMP15700,2023-02-09,Present,14:05:15,08:52:07
ATT59064,EMP15378,2022-03-18,Absent,13:15:42,04:13:56
ATT59065,EMP16336,2023-07-26,Present,12:23:57,22:15:25
ATT59066,EMP14405,2023-08-02,Leave,17:54:43,07:54:44
ATT59067,EMP17347,2022-05-24,Absent,04:43:09,06:04:48
ATT59068,EMP15141,2023-06-22,Remote,02:59:30,02:41:17
ATT59069,EMP10986,2023-05-31,Remote,13:41:06,07:50:31
ATT59070,EMP19248,2022-03-31,Absent,14:00:56,19:44:16
ATT59071,EMP16272,2022-12-24,Remote,04:01:21,16:26:36
ATT59072,EMP19347,2023-02-03,Remote,00:00:18,20:34:49
ATT59073,EMP10459,2023-02-09,Absent,22:43:31,10:32:27
ATT59074,EMP15996,2022-07-07,Absent,18:36:01,22:57:15
ATT59075,EMP12035,2022-11-29,Leave,14:23:47,09:52:39
ATT59076,EMP15113,2023-02-26,Leave,09:52:13,02:29:30
ATT59077,EMP16614,2022-02-27,Present,15:25:23,03:17:42
ATT59078,EMP16378,2022-01-18,Present,03:23:18,03:10:55
ATT59079,EMP16155,2022-10-31,Absent,21:28:16,02:05:22
ATT59080,EMP17353,2022-11-16,Leave,01:16:40,16:51:50
ATT59081,EMP14720,2022-07-27,Absent,01:23:08,05:15:57
ATT59082,EMP17980,2023-07-31,Absent,11:58:24,11:41:11
ATT59083,EMP14384,2022-08-12,Absent,02:48:49,13:03:16
ATT59084,EMP17316,2023-03-08,Absent,04:10:45,08:35:40
ATT59085,EMP17030,2023-10-09,Present,07:12:08,00:13:14
ATT59086,EMP11272,2022-07-09,Absent,23:14:26,13:43:42
ATT59087,EMP13047,2023-02-02,Remote,22:04:49,22:02:49
ATT59088,EMP17770,2022-04-15,Present,01:43:32,07:50:07
ATT59089,EMP19265,2023-10-20,Remote,21:42:12,11:26:12
ATT59090,EMP16144,2023-10-15,Leave,18:50:53,21:04:55
ATT59091,EMP15314,2023-04-18,Present,19:09:01,11:17:59
ATT59092,EMP14631,2022-12-22,Remote,22:55:09,06:37:57
ATT59093,EMP19362,2023-05-25,Remote,05:34:34,01:32:35
ATT59094,EMP12961,2023-10-19,Absent,16:56:27,08:02:58
ATT59095,EMP13167,2023-09-23,Absent,02:22:05,20:36:48
ATT59096,EMP10208,2023-11-20,Present,17:08:49,16:05:19
ATT59097,EMP10102,2023-10-12,Present,14:50:52,18:02:32
ATT59098,EMP17571,2022-03-21,Absent,07:53:56,12:46:21
ATT59099,EMP17123,2022-08-26,Remote,07:49:01,08:48:59
ATT59100,EMP10310,2023-10-17,Present,17:48:51,13:50:45
ATT59101,EMP12354,2022-03-12,Present,21:25:04,19:41:20
ATT59102,EMP18543,2023-11-06,Absent,21:20:30,11:24:51
ATT59103,EMP14299,2023-11-29,Absent,08:24:04,03:41:22
ATT59104,EMP19115,2023-02-12,Present,06:51:55,08:11:00
ATT59105,EMP14569,2022-02-08,Remote,15:57:29,04:55:11
ATT59106,EMP13973,2022-02-28,Present,22:39:14,11:16:35
ATT59107,EMP11284,2023-12-14,Absent,16:33:26,09:26:38
ATT59108,EMP17368,2022-02-02,Present,02:25:12,10:45:11
ATT59109,EMP18155,2023-06-19,Present,05:40:02,07:42:37
ATT59110,EMP13893,2022-02-25,Remote,09:48:28,19:27:28
ATT59111,EMP18637,2022-10-28,Present,22:52:38,06:32:11
ATT59112,EMP18640,2022-04-06,Remote,10:25:14,02:35:06
ATT59113,EMP10067,2023-02-09,Absent,18:16:54,07:41:00
ATT59114,EMP19082,2023-03-24,Leave,18:57:48,06:02:36
ATT59115,EMP19063,2022-08-02,Absent,03:13:39,10:46:27
ATT59116,EMP19140,2023-01-21,Present,06:03:40,03:59:09
ATT59117,EMP19748,2022-06-21,Absent,23:49:39,00:12:27
ATT59118,EMP16097,2022-09-22,Leave,19:49:03,11:28:31
ATT59119,EMP19811,2022-06-18,Absent,13:56:02,12:27:04
ATT59120,EMP10095,2022-08-23,Present,12:05:29,22:08:59
ATT59121,EMP16810,2023-11-11,Present,10:10:45,02:35:44
ATT59122,EMP19542,2022-02-27,Present,03:44:19,08:13:30
ATT59123,EMP19644,2022-08-16,Absent,02:29:43,07:24:41
ATT59124,EMP19053,2023-04-14,Leave,21:30:06,08:29:43
ATT59125,EMP18534,2023-08-14,Remote,00:36:50,13:57:53
ATT59126,EMP17196,2023-01-13,Leave,03:58:40,02:14:38
ATT59127,EMP15240,2022-05-31,Leave,08:02:35,19:14:30
ATT59128,EMP19696,2022-03-10,Leave,17:55:33,15:53:51
ATT59129,EMP15713,2023-05-23,Absent,05:41:07,09:35:31
ATT59130,EMP13354,2022-02-03,Absent,07:01:55,22:11:11
ATT59131,EMP13061,2023-10-26,Leave,07:46:00,18:36:48
ATT59132,EMP12462,2023-02-14,Leave,06:20:13,03:34:01
ATT59133,EMP17913,2023-08-07,Remote,16:02:08,00:06:18
ATT59134,EMP12311,2022-01-08,Leave,08:29:55,17:01:36
ATT59135,EMP13708,2022-04-30,Remote,22:13:43,15:12:52
ATT59136,EMP10962,2023-03-30,Leave,00:37:55,13:21:50
ATT59137,EMP10162,2023-08-25,Remote,05:06:18,16:18:58
ATT59138,EMP10330,2022-10-17,Remote,03:53:32,11:51:36
ATT59139,EMP19971,2023-11-23,Absent,15:14:51,23:37:05
ATT59140,EMP11007,2022-12-13,Remote,21:01:47,02:02:13
ATT59141,EMP17274,2022-07-26,Absent,01:51:27,05:40:44
ATT59142,EMP13485,2022-12-04,Absent,22:07:52,06:58:27
ATT59143,EMP19124,2022-05-08,Leave,10:55:20,15:27:20
ATT59144,EMP18847,2023-03-26,Leave,03:07:30,05:01:56
ATT59145,EMP15389,2022-06-25,Leave,01:12:35,23:16:43
ATT59146,EMP13526,2022-01-09,Present,18:53:38,19:20:03
ATT59147,EMP14724,2023-10-18,Present,21:27:28,02:03:45
ATT59148,EMP17264,2023-03-29,Remote,11:29:31,19:38:54
ATT59149,EMP19983,2023-09-19,Absent,18:41:08,17:31:07
ATT59150,EMP12221,2023-12-28,Present,06:19:08,15:30:14
ATT59151,EMP12052,2023-01-23,Remote,19:02:26,11:16:02
ATT59152,EMP18748,2023-12-24,Remote,15:15:28,16:12:19
ATT59153,EMP16700,2023-12-13,Present,02:32:47,22:25:25
ATT59154,EMP19212,2023-09-06,Absent,11:59:37,16:00:49
ATT59155,EMP17995,2023-01-02,Present,17:16:38,18:47:01
ATT59156,EMP10654,2022-02-10,Remote,12:34:49,17:28:23
ATT59157,EMP18571,2022-05-05,Remote,07:08:46,22:51:04
ATT59158,EMP18745,2022-10-02,Present,20:27:58,16:24:54
ATT59159,EMP12433,2023-06-07,Leave,22:10:25,00:05:21
ATT59160,EMP18663,2023-10-04,Present,13:12:30,22:36:50
ATT59161,EMP13740,2022-01-05,Remote,16:19:50,17:14:53
ATT59162,EMP18796,2023-04-28,Remote,04:02:52,09:24:43
ATT59163,EMP10724,2022-09-04,Present,17:29:15,07:28:35
ATT59164,EMP10152,2022-11-16,Remote,12:39:08,02:52:23
ATT59165,EMP19621,2022-01-17,Remote,07:54:14,05:20:27
ATT59166,EMP13261,2022-07-08,Leave,02:51:55,16:17:50
ATT59167,EMP19599,2022-03-20,Leave,23:03:22,23:36:50
ATT59168,EMP13256,2022-03-28,Present,16:39:01,01:21:11
ATT59169,EMP11278,2023-11-25,Present,20:46:37,02:08:18
ATT59170,EMP12359,2022-10-26,Remote,05:52:22,08:25:12
ATT59171,EMP11419,2023-08-17,Remote,17:58:54,09:57:39
ATT59172,EMP14822,2023-11-08,Leave,10:00:28,11:21:34
ATT59173,EMP12298,2022-07-14,Leave,18:11:10,11:26:49
ATT59174,EMP16044,2022-08-04,Absent,18:23:13,01:59:02
ATT59175,EMP13131,2023-05-22,Absent,16:48:37,05:07:11
ATT59176,EMP17236,2022-07-13,Absent,03:08:03,07:18:15
ATT59177,EMP17620,2023-04-13,Present,11:20:55,00:26:54
ATT59178,EMP16303,2023-08-07,Remote,05:07:15,21:23:41
ATT59179,EMP11718,2023-09-13,Present,01:37:09,03:33:39
ATT59180,EMP14695,2023-05-23,Leave,05:37:04,09:54:05
ATT59181,EMP13712,2023-12-14,Absent,06:31:18,17:38:33
ATT59182,EMP19534,2023-06-26,Absent,16:28:43,03:20:26
ATT59183,EMP12427,2022-07-01,Present,00:56:53,14:54:12
ATT59184,EMP12756,2023-03-12,Remote,00:19:06,18:28:32
ATT59185,EMP10554,2022-07-26,Absent,22:06:56,16:12:29
ATT59186,EMP16100,2023-12-01,Present,01:48:27,17:57:02
ATT59187,EMP11146,2022-11-01,Remote,03:42:51,09:27:37
ATT59188,EMP11035,2023-09-12,Leave,07:28:58,14:28:48
ATT59189,EMP19179,2023-03-05,Remote,16:39:34,08:23:00
ATT59190,EMP12762,2022-02-22,Absent,04:39:44,23:29:58
ATT59191,EMP14220,2023-03-12,Leave,21:05:24,21:53:51
ATT59192,EMP14389,2022-07-11,Remote,16:35:22,08:20:15
ATT59193,EMP18482,2023-12-27,Remote,05:23:54,17:22:38
ATT59194,EMP15359,2022-10-21,Absent,11:54:34,00:03:07
ATT59195,EMP14367,2022-01-04,Present,04:07:10,21:05:51
ATT59196,EMP10996,2022-11-01,Present,17:11:43,10:14:56
ATT59197,EMP15823,2023-03-27,Absent,21:06:49,07:16:28
ATT59198,EMP11247,2022-06-02,Remote,21:02:00,03:49:37
ATT59199,EMP11087,2023-08-20,Absent,13:51:58,09:16:13
ATT59200,EMP12639,2022-03-05,Remote,17:58:19,20:52:05
ATT59201,EMP14960,2023-09-19,Absent,21:59:59,22:07:41
ATT59202,EMP10679,2022-01-24,Absent,17:40:38,23:03:02
ATT59203,EMP17480,2022-03-06,Present,22:26:29,14:32:51
ATT59204,EMP18868,2022-02-21,Absent,04:29:50,23:09:58
ATT59205,EMP13302,2022-06-28,Present,18:49:37,02:53:42
ATT59206,EMP19084,2022-08-30,Absent,02:18:01,18:56:45
ATT59207,EMP12633,2022-09-02,Leave,22:44:34,03:18:22
ATT59208,EMP10399,2022-11-23,Leave,09:12:14,19:46:33
ATT59209,EMP14151,2022-01-25,Present,22:56:12,14:39:11
ATT59210,EMP19514,2023-12-10,Leave,08:59:05,10:00:43
ATT59211,EMP18062,2022-11-02,Leave,23:34:29,14:23:19
ATT59212,EMP14657,2023-10-14,Remote,00:06:04,14:28:04
ATT59213,EMP18250,2022-08-16,Remote,11:39:00,04:00:32
ATT59214,EMP18275,2023-06-16,Remote,15:08:45,04:24:57
ATT59215,EMP12956,2022-07-01,Absent,22:35:57,23:55:03
ATT59216,EMP16546,2023-02-16,Leave,18:06:15,21:36:31
ATT59217,EMP17275,2023-11-21,Leave,16:00:54,10:02:06
ATT59218,EMP11009,2023-05-17,Present,18:36:57,22:58:24
ATT59219,EMP17529,2022-12-24,Leave,21:03:35,19:46:13
ATT59220,EMP15065,2022-03-03,Present,03:44:12,03:20:25
ATT59221,EMP13363,2023-01-06,Leave,10:01:56,13:11:43
ATT59222,EMP14658,2022-09-12,Leave,22:48:32,22:28:55
ATT59223,EMP17025,2022-11-20,Absent,09:10:54,21:40:16
ATT59224,EMP16063,2023-08-28,Leave,23:30:13,05:00:53
ATT59225,EMP12074,2023-11-12,Leave,05:24:16,04:05:13
ATT59226,EMP19525,2022-12-02,Present,18:06:14,16:27:33
ATT59227,EMP15019,2023-11-12,Absent,09:15:52,23:43:47
ATT59228,EMP19667,2022-12-04,Present,03:38:33,19:19:59
ATT59229,EMP13847,2023-04-24,Absent,08:58:37,21:37:14
ATT59230,EMP11308,2022-06-13,Present,02:17:32,14:03:28
ATT59231,EMP10742,2022-11-10,Remote,16:01:42,15:53:51
ATT59232,EMP11939,2022-05-19,Leave,07:15:30,00:16:58
ATT59233,EMP13590,2023-02-11,Present,08:04:50,14:26:24
ATT59234,EMP19481,2022-12-09,Leave,21:30:54,23:19:31
ATT59235,EMP16760,2022-09-25,Absent,16:20:35,06:10:40
ATT59236,EMP12125,2023-03-27,Present,16:03:26,14:14:26
ATT59237,EMP12442,2022-12-06,Present,18:35:38,08:00:35
ATT59238,EMP19938,2023-04-16,Present,23:33:10,23:10:14
ATT59239,EMP17220,2022-10-18,Absent,23:19:49,17:33:35
ATT59240,EMP14818,2023-09-01,Absent,13:30:45,19:42:34
ATT59241,EMP12604,2023-05-22,Present,23:19:45,10:45:05
ATT59242,EMP11122,2023-03-04,Absent,09:15:49,20:06:48
ATT59243,EMP17099,2022-06-30,Leave,11:33:17,09:34:32
ATT59244,EMP19295,2022-08-23,Absent,01:54:31,12:29:07
ATT59245,EMP13573,2022-10-07,Leave,19:38:11,03:53:53
ATT59246,EMP12619,2023-12-24,Remote,01:36:09,01:43:28
ATT59247,EMP14352,2023-12-30,Present,13:31:04,12:21:32
ATT59248,EMP18045,2022-05-13,Remote,15:40:41,14:38:20
ATT59249,EMP11779,2022-07-21,Absent,12:43:28,22:44:01
ATT59250,EMP15408,2022-11-03,Present,06:51:27,20:01:55
ATT59251,EMP11045,2023-01-02,Absent,20:55:55,14:25:58
ATT59252,EMP18002,2023-08-07,Remote,08:04:07,04:01:39
ATT59253,EMP17362,2022-10-01,Remote,16:11:16,15:12:19
ATT59254,EMP11482,2023-01-11,Leave,13:04:06,18:42:13
ATT59255,EMP18746,2023-09-25,Remote,10:16:57,10:23:24
ATT59256,EMP10062,2022-12-26,Absent,16:54:31,21:52:27
ATT59257,EMP19579,2022-06-06,Present,21:46:34,08:43:23
ATT59258,EMP15413,2022-09-07,Leave,08:39:28,01:22:17
ATT59259,EMP12740,2022-11-29,Leave,21:08:51,23:35:36
ATT59260,EMP11759,2022-10-16,Present,18:25:31,12:29:14
ATT59261,EMP10604,2022-02-10,Remote,14:26:19,05:56:05
ATT59262,EMP19685,2022-03-04,Present,12:29:10,15:22:53
ATT59263,EMP13016,2023-05-04,Leave,23:29:14,17:51:32
ATT59264,EMP16537,2023-09-26,Present,08:01:00,12:55:41
ATT59265,EMP12486,2023-08-17,Remote,02:57:56,03:27:25
ATT59266,EMP18077,2022-03-21,Present,18:32:57,01:29:09
ATT59267,EMP15628,2022-01-24,Leave,03:16:49,13:04:58
ATT59268,EMP14454,2023-08-29,Remote,05:47:54,02:43:34
ATT59269,EMP14934,2023-05-26,Leave,11:43:46,04:52:28
ATT59270,EMP10359,2023-07-20,Absent,01:27:05,03:51:39
ATT59271,EMP14919,2022-01-06,Absent,04:05:05,05:56:25
ATT59272,EMP19677,2023-03-18,Absent,18:51:04,08:45:37
ATT59273,EMP13384,2022-09-05,Remote,13:18:13,00:40:45
ATT59274,EMP19597,2022-05-26,Present,06:17:20,10:46:55
ATT59275,EMP13087,2023-07-12,Remote,17:27:50,03:42:12
ATT59276,EMP13816,2023-01-04,Absent,07:52:20,09:25:57
ATT59277,EMP15780,2022-04-30,Present,13:37:53,13:41:02
ATT59278,EMP11866,2023-03-06,Present,21:43:03,18:57:22
ATT59279,EMP15441,2023-10-12,Present,20:04:50,16:48:05
ATT59280,EMP14295,2022-12-04,Leave,04:25:02,12:51:16
ATT59281,EMP16255,2022-02-06,Present,04:01:43,19:05:20
ATT59282,EMP14519,2022-03-29,Absent,07:56:36,17:58:42
ATT59283,EMP17727,2022-06-09,Remote,08:54:31,04:21:04
ATT59284,EMP14037,2023-11-04,Present,18:05:41,00:49:43
ATT59285,EMP12725,2022-03-13,Present,06:31:26,01:03:19
ATT59286,EMP10326,2022-06-22,Present,02:12:37,20:38:56
ATT59287,EMP18728,2023-10-17,Absent,13:46:29,04:09:33
ATT59288,EMP18770,2023-05-01,Leave,15:40:16,05:02:22
ATT59289,EMP14089,2023-11-10,Absent,14:46:07,00:30:46
ATT59290,EMP14500,2022-02-01,Leave,13:43:28,23:49:08
ATT59291,EMP15997,2022-12-26,Leave,14:10:30,20:48:54
ATT59292,EMP19641,2023-02-02,Remote,05:20:26,20:05:49
ATT59293,EMP18783,2022-01-14,Remote,08:12:48,23:29:03
ATT59294,EMP18511,2022-11-03,Present,15:22:57,04:34:09
ATT59295,EMP12901,2023-07-08,Absent,03:24:31,04:24:34
ATT59296,EMP19340,2022-12-28,Present,06:26:05,07:43:03
ATT59297,EMP16876,2023-08-12,Absent,15:16:50,09:01:52
ATT59298,EMP15835,2023-07-16,Leave,03:03:39,20:09:35
ATT59299,EMP15749,2023-06-27,Absent,02:41:22,17:30:32
ATT59300,EMP14525,2022-01-18,Remote,10:16:55,14:06:05
ATT59301,EMP11066,2023-12-25,Leave,07:59:08,22:47:39
ATT59302,EMP19022,2022-01-24,Remote,16:44:56,23:16:29
ATT59303,EMP11689,2022-05-19,Leave,04:24:56,22:59:45
ATT59304,EMP18905,2022-02-20,Absent,17:35:06,00:26:01
ATT59305,EMP13864,2023-11-07,Leave,19:36:53,21:55:26
ATT59306,EMP18280,2023-12-21,Leave,05:07:02,14:25:13
ATT59307,EMP17786,2023-03-27,Present,05:32:04,07:03:40
ATT59308,EMP19859,2022-01-14,Absent,09:46:33,14:21:00
ATT59309,EMP11286,2022-12-05,Absent,05:15:18,01:27:11
ATT59310,EMP12437,2022-04-08,Absent,03:33:02,09:54:11
ATT59311,EMP11961,2022-08-25,Remote,03:06:56,15:49:02
ATT59312,EMP14523,2022-07-13,Absent,10:25:35,06:01:49
ATT59313,EMP12708,2023-05-07,Absent,23:29:01,20:02:59
ATT59314,EMP17564,2022-12-31,Remote,13:18:20,13:15:34
ATT59315,EMP15660,2023-06-22,Remote,07:57:04,13:51:07
ATT59316,EMP16276,2023-08-12,Leave,07:58:00,07:12:36
ATT59317,EMP10997,2022-01-19,Absent,18:46:37,03:41:24
ATT59318,EMP17519,2022-03-19,Absent,23:53:01,09:36:29
ATT59319,EMP17791,2022-10-25,Present,07:43:30,07:44:44
ATT59320,EMP12576,2022-04-16,Remote,07:09:55,04:31:59
ATT59321,EMP14494,2023-11-06,Absent,22:39:31,04:13:52
ATT59322,EMP17886,2023-11-13,Remote,05:10:58,23:56:08
ATT59323,EMP15385,2022-12-20,Remote,15:06:46,00:07:45
ATT59324,EMP18366,2023-09-22,Leave,00:58:38,14:15:41
ATT59325,EMP10584,2022-01-04,Remote,01:59:11,21:51:29
ATT59326,EMP15141,2023-03-08,Absent,01:56:41,09:49:10
ATT59327,EMP16169,2023-01-29,Present,19:20:18,04:54:39
ATT59328,EMP19506,2023-09-06,Leave,23:40:38,12:37:10
ATT59329,EMP12592,2023-11-16,Leave,22:24:36,11:37:07
ATT59330,EMP14617,2022-03-28,Remote,05:23:02,09:15:07
ATT59331,EMP11445,2023-06-04,Leave,19:47:25,20:25:34
ATT59332,EMP11658,2022-12-25,Absent,10:40:46,11:34:39
ATT59333,EMP17058,2022-03-17,Leave,08:50:49,10:55:06
ATT59334,EMP14291,2022-01-18,Absent,12:29:48,15:55:22
ATT59335,EMP11675,2022-03-08,Present,01:36:08,07:55:11
ATT59336,EMP13487,2022-04-23,Remote,14:14:41,10:30:03
ATT59337,EMP17962,2023-10-06,Remote,02:02:40,04:58:41
ATT59338,EMP11620,2023-06-17,Leave,02:57:04,10:38:16
ATT59339,EMP14036,2023-08-08,Present,20:06:22,09:25:54
ATT59340,EMP16482,2022-08-29,Remote,18:24:52,20:29:28
ATT59341,EMP13059,2023-07-10,Remote,16:53:06,22:40:36
ATT59342,EMP13590,2023-07-27,Absent,09:08:09,08:38:08
ATT59343,EMP19549,2023-08-27,Absent,06:24:18,11:24:21
ATT59344,EMP17880,2022-05-07,Absent,02:06:09,09:09:50
ATT59345,EMP11060,2023-12-20,Absent,06:47:26,07:22:47
ATT59346,EMP11329,2023-01-10,Leave,21:40:24,12:24:32
ATT59347,EMP11412,2023-08-03,Leave,23:26:04,12:55:08
ATT59348,EMP14655,2022-04-30,Absent,13:35:54,10:42:13
ATT59349,EMP10264,2023-08-01,Present,21:23:15,02:00:59
ATT59350,EMP12739,2022-12-07,Leave,06:13:58,20:07:47
ATT59351,EMP18426,2023-06-14,Absent,10:40:13,20:18:40
ATT59352,EMP18525,2023-05-27,Absent,00:29:56,07:29:08
ATT59353,EMP19474,2022-03-07,Present,17:58:08,05:38:47
ATT59354,EMP19907,2022-05-15,Present,00:48:26,03:48:08
ATT59355,EMP19883,2023-09-30,Present,17:02:53,17:15:13
ATT59356,EMP10842,2023-02-08,Remote,07:13:10,05:31:08
ATT59357,EMP19424,2022-06-21,Remote,02:45:41,13:06:45
ATT59358,EMP13153,2023-04-07,Present,19:23:12,22:15:46
ATT59359,EMP18912,2023-08-31,Leave,23:22:23,09:30:22
