ORDERID,CUSTOMERID,PRODUCTID,ORDERDATE,QUANTITY,TOTALAMOUNT,REGION,REMARKS
O029030,C00332,P0084,2024-09-25,12,277.71,East,Material chair cell to back teach serious.
O029031,C00622,P0077,2024-04-27,17,164.53,West,Hour quite movie amount remember.
O029032,C00943,P0018,2024-07-14,12,107.71,East,Stand under language.
O029033,C00597,P0078,2024-11-14,1,388.36,Central,Collection close hold much country significant husband.
O029034,C00391,P0074,2024-11-14,5,432.54,East,This ahead but.
O029035,C00002,P0009,2024-04-03,19,106.29,East,Themselves anything out.
O029036,C00591,P0076,2024-07-03,11,211.1,West,Stand certain radio ok.
O029037,C00649,P0017,2024-01-12,6,378.7,South,Base debate money happy family both local fall.
O029038,C00537,P0023,2023-12-16,3,453.7,West,Quite hot many population certain enjoy.
O029039,C00033,P0006,2023-07-04,4,357.09,East,Take pass threat form herself.
O029040,C00564,P0056,2024-03-19,18,47.05,East,Show fund size authority.
O029041,C00557,P0064,2024-03-21,6,159.22,West,New scene big high.
O029042,C00084,P0059,2025-06-25,13,429.94,North,Save hot serious cold.
O029043,C00237,P0063,2025-04-26,4,35.15,South,Western throw degree standard impact.
O029044,C00974,P0093,2025-03-12,12,259.23,South,Prove later resource create investment.
O029045,C00832,P0074,2024-05-08,15,256.57,North,Travel represent government benefit science.
O029046,C00878,P0022,2023-09-24,8,64.44,West,Social professor wonder since idea ten.
O029047,C00887,P0073,2024-03-23,13,253.83,South,Street drop cold professional stage position have.
O029048,C00859,P0077,2024-03-05,9,133.7,Central,Produce customer area read.
O029049,C00142,P0008,2023-10-08,7,38.14,Central,Meeting add behavior begin approach.
O029050,C00489,P0027,2024-10-02,6,363.9,South,Example food over maybe.
O029051,C00716,P0067,2024-01-22,4,184.46,East,Opportunity edge room dream sing.
O029052,C00197,P0080,2024-05-07,13,398.71,Central,Nice such network high worry record watch.
O029053,C00129,P0076,2024-10-23,19,253.5,South,Recent seek father heart area himself.
O029054,C00566,P0006,2024-07-30,4,96.25,West,Fast yet democratic accept.
O029055,C00273,P0063,2024-12-25,11,316.79,North,The teacher public hotel east write southern.
O029056,C00177,P0092,2023-08-16,14,185.37,South,Draw college discussion avoid model.
O029057,C00345,P0059,2025-06-23,5,271.42,North,Song night bag half worker.
O029058,C00839,P0001,2025-01-19,17,315.62,North,Station catch cup factor.
O029059,C00173,P0018,2025-01-23,1,55.91,North,Sense buy civil view.
O029060,C00113,P0003,2024-03-05,1,352.76,North,Family subject together very threat economic.
O029061,C00401,P0048,2023-07-26,5,437.37,North,Body thank field interview film instead.
O029062,C00191,P0086,2023-07-09,11,293.33,South,Hair down off not people return.
O029063,C00176,P0050,2023-08-01,1,143.91,East,Represent education west force raise majority movement.
O029064,C00236,P0069,2025-05-28,7,242.67,South,Special before there how.
O029065,C00468,P0054,2024-01-25,10,208.76,South,Evening whom message guy shake because article without.
O029066,C00223,P0015,2025-04-29,17,119.94,South,Fly medical discussion this very small.
O029067,C00277,P0072,2023-08-01,12,242.37,North,Work one of recognize.
O029068,C00737,P0086,2025-06-22,18,483.85,South,We sound green kid myself employee nothing.
O029069,C00680,P0052,2025-06-21,7,102.99,East,American seek election strong receive since.
O029070,C00699,P0046,2023-10-25,11,487.6,West,Development father option study decade citizen skill news.
O029071,C00276,P0072,2025-04-28,6,327.38,Central,Available house particular state street.
O029072,C00997,P0015,2024-03-15,15,112.59,Central,Mind ok song third large reduce.
O029073,C00107,P0062,2025-03-15,13,70.14,South,Quickly quality agreement series out power develop thousand.
O029074,C00787,P0026,2024-10-24,12,464.61,South,Industry machine pull others.
O029075,C00925,P0010,2023-10-04,6,131.09,North,Apply similar most small among environment something.
O029076,C00037,P0096,2025-01-09,7,405.16,South,Million eye practice voice deal reduce college.
O029077,C00963,P0049,2023-10-04,8,467.47,West,Out state task truth.
O029078,C00607,P0057,2024-11-22,11,402.97,North,Almost necessary left measure wife positive.
O029079,C00642,P0053,2024-03-06,5,247.26,West,Appear response range action great drive use.
O029080,C00160,P0008,2024-06-07,4,68.84,Central,Letter generation interesting have current sure.
O029081,C00443,P0021,2023-07-30,15,349.94,Central,Lose between head score best our agree determine.
O029082,C00645,P0068,2023-08-27,8,316.17,East,Field protect doctor participant student.
O029083,C00641,P0094,2024-04-15,15,341.82,West,Set everyone certain animal gas traditional.
O029084,C00570,P0038,2024-09-02,1,411.87,West,Any professor total company.
O029085,C00682,P0070,2024-01-18,14,71.49,South,Last animal friend call lot its.
O029086,C00922,P0052,2025-05-03,7,11.8,West,Feel want PM its.
O029087,C00722,P0088,2024-08-09,3,226.3,South,Character now amount goal sport staff power.
O029088,C00748,P0021,2024-01-16,5,150.38,Central,Mouth game her.
O029089,C00608,P0029,2024-04-06,12,28.16,West,Now soldier memory than.
O029090,C00408,P0074,2024-10-31,13,430.4,North,Development perhaps feeling safe get long.
O029091,C00244,P0079,2024-02-29,4,37.89,Central,Most toward assume mouth.
O029092,C00171,P0087,2024-05-12,6,49.88,South,Goal spend such experience.
O029093,C00580,P0012,2024-09-02,7,130.8,East,Under car water citizen resource get every.
O029094,C00587,P0080,2025-04-18,2,244.27,West,Me heart not bad police.
O029095,C00040,P0011,2024-06-09,13,372.19,Central,Wish particular never four protect discussion keep.
O029096,C00490,P0058,2023-07-03,4,444.12,East,Action place amount source risk sit quality care.
O029097,C00891,P0035,2023-12-11,2,325.58,East,Region control them nation arm interview establish.
O029098,C00797,P0036,2024-07-07,5,469.31,South,Still wear specific less not debate.
O029099,C00181,P0076,2024-09-04,8,336.64,Central,Point wrong career carry future benefit clearly.
O029100,C00746,P0029,2025-05-25,6,269.1,Central,Parent cut cultural.
O029101,C00410,P0057,2023-10-21,1,165.81,West,Travel these writer wait late knowledge management.
O029102,C00694,P0039,2023-12-04,12,150.54,Central,Industry way threat smile ball.
O029103,C00173,P0079,2025-01-15,5,148.09,East,Husband not hotel western I organization.
O029104,C00592,P0010,2024-04-28,19,15.29,North,Subject recognize some else company there system.
O029105,C00459,P0059,2023-08-16,8,324.86,North,Step so send production raise whether.
O029106,C00056,P0043,2025-04-21,12,347.3,North,Next decision option raise always kind.
O029107,C00071,P0059,2024-12-20,14,426.7,North,Join bag memory look represent much page.
O029108,C00116,P0018,2024-02-11,16,26.12,East,Big pretty behavior three.
O029109,C00613,P0062,2023-12-01,5,23.18,West,Budget audience agency challenge.
O029110,C00384,P0095,2025-01-10,10,408.57,West,Born bed career least.
O029111,C00365,P0022,2024-12-02,18,72.24,North,Style if different research once.
O029112,C00670,P0016,2024-08-18,7,419.52,East,Brother next oil walk accept goal.
O029113,C00824,P0030,2024-10-22,5,100.58,South,Occur attorney task side though.
O029114,C00997,P0082,2023-09-29,18,191.06,West,Use among too carry nothing choose run star.
O029115,C00526,P0069,2023-08-23,12,358.49,South,Plant majority everyone hit though education.
O029116,C00564,P0093,2024-12-11,10,87.7,West,Between this sound society.
O029117,C00177,P0015,2025-04-05,8,437.58,South,Base relate view all.
O029118,C00055,P0089,2024-04-08,13,380.75,South,Notice across quickly up follow into production fear.
O029119,C00310,P0042,2024-05-13,5,203.53,South,Usually pull firm pass whose certain action.
O029120,C00945,P0047,2025-05-11,16,374.52,East,Popular television area manage.
O029121,C00418,P0044,2025-01-14,19,125.93,West,Interview culture another meet maybe hospital.
O029122,C00841,P0058,2024-11-06,16,180.77,South,But white identify.
O029123,C00254,P0096,2024-12-27,7,251.05,East,Result dog say nation return.
O029124,C00073,P0085,2024-08-11,6,194.24,West,Nature fill center garden assume what need.
O029125,C00713,P0086,2025-03-23,13,176.05,Central,Include leader final lawyer reason become.
O029126,C00918,P0020,2024-06-28,12,318.56,West,Task paper adult threat physical beyond.
O029127,C00936,P0055,2023-09-28,15,419.89,East,Worker policy tree look.
O029128,C00046,P0033,2023-08-01,6,444.09,Central,Win or reason plan.
O029129,C00071,P0091,2024-02-20,16,470.35,South,Experience assume want senior head approach other.
O029130,C00301,P0037,2025-02-01,3,255.7,East,Something skin use must.
O029131,C00412,P0071,2023-10-05,4,172.6,North,Fire claim trouble represent subject.
O029132,C00082,P0093,2025-03-02,6,209.55,North,Health well do through.
O029133,C00183,P0045,2023-08-28,14,47.42,East,Save hear free account team speak drop.
O029134,C00112,P0057,2023-12-26,12,235.15,North,Popular none deal commercial no way impact.
O029135,C00593,P0096,2024-11-08,15,223.79,Central,Receive born international.
O029136,C00243,P0028,2024-04-14,14,297.01,North,Modern answer have fear land night.
O029137,C00901,P0064,2024-07-07,14,227.92,South,Protect agent will unit other.
O029138,C00479,P0037,2025-03-22,11,439.27,North,Foreign exactly coach.
O029139,C00735,P0020,2024-08-23,5,255.44,South,Doctor growth month country specific.
O029140,C00789,P0095,2024-04-09,9,385.53,South,Community customer new could agree.
O029141,C00613,P0047,2023-12-16,6,444.78,East,Establish foreign direction ago consumer.
O029142,C00604,P0002,2024-07-10,19,120.32,Central,Eight dinner guess usually door.
O029143,C00198,P0083,2023-10-07,2,225.65,West,Reality hope country through surface.
O029144,C00278,P0007,2023-10-21,10,196.58,West,Recent marriage individual.
O029145,C00583,P0064,2023-12-15,11,339.86,East,Sing remember case report.
O029146,C00437,P0001,2024-05-27,8,102.87,West,Probably right window window decade year help team.
O029147,C00475,P0031,2023-09-08,1,461.21,Central,Also peace politics computer.
O029148,C00368,P0042,2024-06-27,10,348.33,West,Natural old nearly cup before.
O029149,C00505,P0008,2025-04-14,19,299.28,West,Generation church beautiful crime general thousand ok hard.
O029150,C00265,P0083,2025-03-06,12,328.79,East,War community part wrong amount.
O029151,C00396,P0041,2023-08-31,2,238.96,South,Tax yet budget.
O029152,C00637,P0024,2024-10-16,3,48.93,South,Side might different.
O029153,C00875,P0046,2024-05-03,4,13.26,North,Capital seem girl keep term.
O029154,C00115,P0028,2025-03-20,12,175.87,East,Suddenly worry former explain produce whether official.
O029155,C00668,P0037,2024-05-18,7,247.31,Central,Scene course speak after another land goal.
O029156,C00247,P0087,2024-04-26,11,263.98,Central,Chance speech even suggest keep history.
O029157,C00892,P0079,2024-11-11,12,129.77,West,Part amount religious decide.
O029158,C00304,P0031,2024-06-23,1,41.77,Central,Position investment bit prove wonder.
O029159,C00850,P0077,2023-07-28,10,489.77,South,Style gun tonight easy somebody reason grow teacher.
O029160,C00341,P0002,2025-01-29,16,154.01,South,Hit authority area everybody home TV free away.
O029161,C00759,P0055,2025-01-28,14,63.08,East,Black popular nice similar.
O029162,C00826,P0027,2024-02-29,16,153.37,South,Talk throughout continue administration radio program.
O029163,C00441,P0058,2024-11-21,15,23.69,East,Part shake sometimes both.
O029164,C00625,P0038,2024-08-06,8,456.81,East,Worker magazine white military walk think catch.
O029165,C00568,P0061,2024-12-16,2,238.21,Central,Note less poor pressure staff.
O029166,C00983,P0019,2025-06-30,14,228.55,Central,Share word away born.
O029167,C00386,P0068,2024-04-05,14,359.56,Central,Health might she trial knowledge look watch.
O029168,C00451,P0029,2023-09-28,2,422.1,East,Happen partner voice report set ago girl.
O029169,C00190,P0039,2024-05-28,11,411.95,West,Ok father weight wait share accept behind.
O029170,C00260,P0096,2024-09-10,6,367.19,Central,High wide shoulder consider concern lead important.
O029171,C00709,P0032,2024-01-13,15,297.47,North,Reveal himself for share impact program moment member.
O029172,C00354,P0037,2025-02-21,8,107.28,North,General wait plant politics.
O029173,C00580,P0064,2025-04-13,2,256.48,North,How fact choice just ever.
O029174,C00304,P0016,2025-05-18,11,272.38,North,Natural fact soldier let gun treat.
O029175,C00893,P0020,2024-05-25,2,129.19,South,Into star respond use show look.
O029176,C00498,P0089,2024-12-21,8,438.36,East,Wife yet relate step.
O029177,C00444,P0046,2023-11-27,17,320.48,East,Consider tough shoulder.
O029178,C00676,P0070,2024-02-13,1,341.58,North,Relate attorney order cost have fear history south.
O029179,C00254,P0048,2023-09-24,11,204.65,South,South Congress agreement American police anyone.
O029180,C00532,P0059,2023-09-28,1,248.52,North,Opportunity approach look dark old girl sing.
O029181,C00307,P0017,2024-07-30,12,323.99,East,Thus woman conference authority recent call.
O029182,C00314,P0012,2025-04-01,4,344.79,Central,Drop data thing against by natural central.
O029183,C00040,P0020,2023-07-27,12,130.41,Central,Both television forward Mrs.
O029184,C00641,P0042,2024-08-13,5,162.88,South,Against director stay way maybe.
O029185,C00044,P0059,2024-10-27,4,24.8,South,Brother discuss once job.
O029186,C00076,P0007,2024-04-25,7,111.16,West,Especially firm cause whole something service.
O029187,C00994,P0040,2023-10-27,12,482.14,South,Idea behavior cultural without check smile receive.
O029188,C00635,P0033,2025-05-16,11,214.57,Central,Less simple room pass suffer.
O029189,C00388,P0052,2024-05-02,6,202.22,West,Mind upon age kitchen up wait from leave.
O029190,C00300,P0056,2025-05-29,8,278.3,West,Third call hot add film.
O029191,C00319,P0043,2024-04-16,9,184.54,East,Performance staff arrive area.
O029192,C00692,P0045,2025-01-21,17,180.61,West,Body forward statement answer customer main.
O029193,C00011,P0084,2024-09-17,7,295.29,North,Speech focus total interest information.
O029194,C00172,P0031,2024-06-10,9,220.59,South,Few light paper very hold too fish.
O029195,C00584,P0070,2024-12-15,9,175.72,East,Hear sign available realize expect movement.
O029196,C00571,P0005,2024-10-09,3,129.55,North,Follow step character someone crime Mr once.
O029197,C00354,P0026,2024-04-21,6,272.02,Central,Run across consider who without knowledge market risk.
O029198,C00811,P0004,2025-02-20,2,157.1,South,Sound enough season reality difference.
O029199,C00926,P0011,2024-11-19,15,296.24,Central,Suggest officer fight laugh baby enjoy.
O029200,C00281,P0094,2024-08-23,11,206.37,Central,Focus measure see physical street short traditional.
O029201,C00913,P0083,2025-02-04,7,178.71,South,Program age rate challenge fly.
O029202,C00638,P0072,2024-03-05,8,54.1,East,Have wait series account look put.
O029203,C00308,P0074,2025-05-31,2,448.07,South,Treat bill mind available.
O029204,C00809,P0095,2024-09-19,15,293.66,West,Your site sign deep.
O029205,C00614,P0084,2024-11-24,9,41.92,East,Individual across resource.
O029206,C00851,P0022,2025-05-27,8,181.23,East,Play conference baby human time approach man ok.
O029207,C00296,P0069,2025-06-23,13,357.05,Central,From forward half key test eat.
O029208,C00171,P0036,2023-07-09,16,166.32,Central,Ahead increase clearly although.
O029209,C00861,P0049,2024-03-14,3,131.77,South,Single low sister fill several.
O029210,C00784,P0055,2025-06-07,14,195.09,Central,Ball beautiful guess statement crime.
O029211,C00903,P0077,2025-04-13,8,399.03,West,Along attorney person government.
