ORDERID,CUSTOMERID,PRODUCTID,ORDERDATE,QUANTITY,TOTALAMOUNT,REGION,REMARKS
O014774,C00033,P0021,2024-05-15,15,144.41,Central,Artist these detail trial whose us wait.
O014775,C00185,P0076,2025-06-24,5,466.52,Central,Why might education indicate guess through ready.
O014776,C00795,P0086,2025-06-04,1,467.89,West,Husband girl office mention.
O014777,C00729,P0088,2024-07-09,9,490.95,Central,Too increase for ask left.
O014778,C00402,P0098,2023-12-10,6,466.75,East,Program team chair.
O014779,C00689,P0020,2023-07-21,1,464.89,South,Reflect sport base cost sort course reach miss.
O014780,C00750,P0029,2024-03-09,11,428.67,West,Seek ever share investment social.
O014781,C00325,P0087,2023-07-06,14,360.31,Central,None name dark discover always product face.
O014782,C00500,P0001,2024-06-06,4,268.72,South,Economy help big your buy.
O014783,C00950,P0062,2024-12-14,4,187.43,Central,Heavy success member market.
O014784,C00852,P0099,2024-10-03,1,146.99,North,Major mind get executive.
O014785,C00724,P0027,2023-12-10,19,18.99,West,Me cut third red.
O014786,C00601,P0062,2025-03-02,13,44.73,Central,Drive set positive manage.
O014787,C00471,P0055,2024-07-21,11,278.17,South,Usually another blue situation.
O014788,C00769,P0005,2024-09-29,8,305.98,East,Teacher measure executive.
O014789,C00194,P0086,2025-04-02,12,93.01,Central,Worker place vote evening ok.
O014790,C00293,P0085,2023-09-11,12,332.58,South,Stock air law huge cause peace whether.
O014791,C00694,P0017,2024-09-18,2,136.67,East,Father social language crime citizen interest.
O014792,C00025,P0070,2023-09-22,18,188.52,Central,Fight able military who.
O014793,C00059,P0063,2024-02-03,7,433.37,East,Meet enough start plant business analysis bank.
O014794,C00786,P0052,2025-05-12,6,352.3,West,Phone far family court.
O014795,C00236,P0002,2024-10-25,12,106.34,North,Management buy training.
O014796,C00714,P0069,2024-05-14,14,242.75,North,Suddenly move and theory.
O014797,C00672,P0034,2023-10-11,15,283.18,North,Guy board hit statement officer opportunity avoid challenge.
O014798,C00005,P0063,2025-01-02,12,287.54,East,Mind move over knowledge painting.
O014799,C00861,P0050,2024-02-08,15,132.84,Central,Worker dream the benefit involve none.
O014800,C00763,P0034,2023-11-28,9,360.88,Central,American something level.
O014801,C00006,P0053,2024-12-21,6,73.55,East,Hold catch theory no.
O014802,C00022,P0084,2023-07-26,18,108.85,East,Until paper raise on together provide.
O014803,C00862,P0086,2025-02-04,10,97.53,East,Save past trouble born almost democratic treatment realize.
O014804,C00898,P0062,2025-01-27,18,489.19,South,Choice involve each young form question.
O014805,C00454,P0096,2023-11-20,19,240.22,West,Executive picture example cultural grow four.
O014806,C00154,P0062,2024-06-03,2,283.67,West,Let within difference coach where.
O014807,C00173,P0014,2024-09-01,17,321.93,South,Care stand individual yeah just leader reduce.
O014808,C00435,P0080,2023-12-20,16,365.08,West,President race management approach effect plan more road.
O014809,C00688,P0039,2024-12-24,9,442.93,South,Move as thus idea worker left.
O014810,C00558,P0071,2024-04-19,18,46.97,East,Whom your catch find every condition car soldier.
O014811,C00751,P0005,2024-12-08,2,336.83,West,Away live respond.
O014812,C00064,P0058,2023-08-15,19,156.57,North,Join little respond knowledge something inside.
O014813,C00765,P0073,2024-12-03,17,383.69,Central,Mind open energy group social.
O014814,C00274,P0098,2023-10-22,4,185.37,West,Still produce our consumer tonight own bill.
O014815,C00809,P0092,2024-05-06,18,235.02,North,So visit voice whose source.
O014816,C00822,P0001,2025-06-27,18,491.45,South,Drug however live direction here base.
O014817,C00280,P0002,2024-06-21,8,279.94,South,Less middle key nature first.
O014818,C00826,P0060,2024-05-04,15,375.71,South,Fish response tough.
O014819,C00008,P0048,2023-09-19,13,63.73,South,Improve fine management bag decision training candidate.
O014820,C00958,P0074,2024-04-25,10,177.62,South,Front beat top cultural front.
O014821,C00786,P0016,2025-03-14,13,496.07,South,Job own eye door avoid hope.
O014822,C00515,P0023,2024-02-21,17,354.18,Central,Size middle focus determine word too.
O014823,C00830,P0099,2023-08-18,7,86.39,Central,Those increase man question.
O014824,C00776,P0028,2024-01-30,17,476.01,East,Tree night father investment.
O014825,C00396,P0065,2023-12-28,15,464.43,East,Hot central trial perhaps down model.
O014826,C00536,P0097,2023-10-20,2,214.32,North,Sea you son.
O014827,C00629,P0033,2024-04-23,16,386.87,North,Amount offer out.
O014828,C00134,P0030,2024-09-23,18,108.69,North,Believe seek series.
O014829,C00852,P0011,2025-06-14,14,486.07,East,Girl write specific night boy success dark.
O014830,C00058,P0093,2024-11-28,18,258.66,South,Value small his defense collection writer.
O014831,C00054,P0031,2023-11-14,9,189.3,East,Trouble few study safe pass attention agency group.
O014832,C00928,P0053,2024-03-09,3,234.54,North,Administration data mind end finally eight though.
O014833,C00988,P0031,2025-02-16,4,259.0,West,Girl president spend.
O014834,C00622,P0063,2023-12-20,13,84.67,East,Area pressure market budget marriage expect rich.
O014835,C00279,P0099,2024-08-01,19,144.48,North,Quite start government machine.
O014836,C00006,P0074,2023-08-19,8,354.36,East,Then during determine walk employee page talk.
O014837,C01000,P0010,2024-04-11,4,462.41,South,Play usually example throw court significant but.
O014838,C00180,P0017,2024-05-09,7,31.04,Central,Dinner expert house reach if seem this best.
O014839,C00640,P0027,2025-07-02,16,341.68,North,Find officer person white pressure.
O014840,C00518,P0002,2024-05-18,6,106.23,North,Simple exactly hotel when.
O014841,C00137,P0013,2023-07-24,17,255.82,Central,East agency account once culture forward believe none.
O014842,C00956,P0051,2024-01-03,14,125.97,Central,Activity among everyone.
O014843,C00291,P0015,2023-08-29,9,399.63,East,Statement money for partner attack state look.
O014844,C00523,P0100,2024-04-17,1,482.3,East,Type class positive.
O014845,C00747,P0016,2024-11-27,14,21.51,East,Gas never art prepare team.
O014846,C00939,P0009,2023-11-05,14,464.5,South,Plant tree hour.
O014847,C00791,P0075,2024-07-16,4,214.71,East,Charge face program majority process oil.
O014848,C00480,P0086,2025-04-11,17,302.64,East,Sure a game citizen cause lay different.
O014849,C00546,P0034,2025-01-27,12,314.38,West,Continue may human moment.
O014850,C00457,P0076,2024-08-26,14,171.22,West,Capital event treatment another receive thousand cup hot.
O014851,C00479,P0011,2023-09-18,15,322.37,West,Never fish figure hit control government program.
O014852,C00265,P0028,2025-01-05,4,408.33,West,Occur evening newspaper understand family police top.
O014853,C00349,P0017,2024-08-28,5,37.55,Central,Outside decision class.
O014854,C00260,P0083,2025-02-24,19,124.13,Central,Agreement test traditional before adult.
O014855,C00357,P0094,2023-09-17,14,165.63,West,Sense apply performance cover plan condition.
O014856,C00817,P0040,2025-05-29,2,496.64,Central,First week here.
O014857,C00312,P0016,2024-07-10,3,113.81,West,Price cost goal process score.
O014858,C00278,P0033,2024-08-11,16,101.89,West,Hear hot serve relationship manage career lot free.
O014859,C00237,P0008,2024-04-09,13,291.55,North,Hair final economy than live.
O014860,C00967,P0042,2024-07-01,14,487.96,West,Particularly pressure turn agency you institution.
O014861,C00071,P0064,2024-11-20,15,268.03,North,Find consider north rule herself expert probably strategy.
O014862,C00514,P0045,2023-07-18,15,481.92,West,Actually outside probably beyond whatever training clear.
O014863,C00123,P0073,2023-11-04,1,166.39,Central,Six firm much outside window short activity model.
O014864,C00478,P0082,2025-04-25,19,120.45,North,Director claim foot leader operation.
O014865,C00216,P0090,2024-08-14,9,89.67,West,Glass building society fact front behind theory suddenly.
O014866,C00275,P0024,2023-11-18,8,309.78,West,Alone specific parent oil imagine oil purpose avoid.
O014867,C00603,P0071,2025-06-11,7,20.01,Central,Head top community because how hope.
O014868,C00388,P0071,2024-06-06,11,403.87,South,Establish PM report executive speech concern side.
O014869,C00087,P0084,2023-12-10,3,339.71,South,Matter character program candidate financial trip foot.
O014870,C00348,P0085,2024-12-27,10,236.67,West,Song quality ready trouble.
O014871,C00943,P0079,2024-07-24,12,487.04,Central,Front source know rich discussion build bad thus.
O014872,C00476,P0085,2023-10-14,8,290.8,East,Huge improve figure month manager.
O014873,C00836,P0025,2024-05-29,10,402.82,South,Church interest huge within get.
O014874,C00274,P0087,2024-02-19,15,434.56,East,Than door subject recently if.
O014875,C00998,P0100,2025-05-30,16,478.54,North,Young guy finally read.
O014876,C00972,P0005,2024-07-29,10,479.6,North,Spring thought listen.
O014877,C00982,P0055,2023-08-19,4,71.62,Central,Pull including adult enter nothing.
O014878,C00969,P0027,2025-03-20,1,104.08,West,Its public last dark.
O014879,C00513,P0019,2024-06-29,16,57.56,East,Real own civil know hear likely.
O014880,C00183,P0068,2023-11-07,3,60.91,North,During finally entire market head seven.
O014881,C00988,P0039,2023-11-26,11,280.0,West,Window every pay require us expert though scientist.
O014882,C00059,P0033,2025-04-22,8,338.31,East,Team between home protect make public huge or.
O014883,C00825,P0036,2024-07-14,1,223.02,West,Soon blood spring television drug.
O014884,C00761,P0099,2023-08-27,16,339.59,North,Total whether always number find impact result.
O014885,C00060,P0009,2023-10-12,13,303.07,Central,None quality southern son might ability.
O014886,C00806,P0092,2024-04-27,12,456.44,East,Mean mission heavy close.
O014887,C00990,P0010,2024-09-20,8,491.06,North,Education themselves race good suddenly card.
O014888,C00975,P0084,2025-06-04,19,433.18,East,Across wide easy tax work defense never sea.
O014889,C00721,P0087,2025-06-04,17,55.83,South,Another form there TV allow.
O014890,C00466,P0048,2023-09-25,14,158.13,West,Degree why box different method.
O014891,C00648,P0024,2023-12-23,5,40.51,Central,They family through stuff white ready conference respond.
O014892,C00999,P0049,2025-05-09,18,299.55,South,Charge difficult small argue do stop water simple.
O014893,C00956,P0033,2024-05-15,4,143.35,East,Agency difference stay laugh.
O014894,C00944,P0001,2025-02-14,11,418.97,North,Position gun executive growth.
O014895,C00697,P0084,2024-07-20,7,209.33,East,Light other Mrs price consider sometimes sing likely.
O014896,C00690,P0060,2024-02-20,19,398.69,Central,Trip identify seem state teacher natural land.
O014897,C00185,P0025,2024-11-19,12,61.98,Central,Direction main political voice another huge campaign.
O014898,C00782,P0026,2024-02-22,15,355.69,North,Respond five century eight cut mind.
O014899,C00283,P0071,2024-08-15,8,268.87,West,Bit during wonder response late foot.
O014900,C00124,P0060,2023-10-05,6,361.48,North,Thing effect machine article yet group low.
O014901,C00139,P0001,2023-08-27,13,179.05,North,Fall computer budget month writer brother yet.
O014902,C00304,P0065,2025-01-12,19,132.05,West,Drop high majority choice.
O014903,C00846,P0060,2024-06-07,2,370.56,Central,Thank me north whom Congress prevent.
O014904,C00088,P0093,2024-05-27,7,72.49,North,Face them force clearly have book enter.
O014905,C00394,P0022,2024-12-22,19,356.19,North,Participant they bed town true ready too.
O014906,C00088,P0057,2025-02-01,17,24.22,South,Meet war down better tell particular.
O014907,C00173,P0052,2025-03-26,18,355.67,West,Want matter necessary fear a.
O014908,C00494,P0055,2024-04-22,5,27.02,South,Enter look interest total thus marriage.
O014909,C00589,P0001,2023-11-27,16,149.69,East,Determine itself ok dog different yourself.
O014910,C00052,P0061,2023-10-20,9,279.16,South,Everyone minute third.
O014911,C00358,P0066,2024-03-31,12,439.01,South,Break generation environmental smile conference newspaper five.
O014912,C00777,P0038,2025-06-22,6,439.44,South,Result young message talk collection wife it.
O014913,C00528,P0057,2023-08-30,16,492.78,North,Word similar prepare forget toward two.
O014914,C00361,P0014,2025-06-05,3,371.77,North,Believe stay thing film simply difference nature nature.
O014915,C00534,P0081,2023-07-17,12,283.7,East,Attorney himself young economy fine stage dream.
O014916,C00660,P0073,2024-01-21,1,112.73,East,Offer whom because only.
O014917,C00919,P0029,2024-12-18,18,108.91,North,Difference tax growth section.
O014918,C00129,P0091,2024-12-22,18,123.38,West,Particular health audience.
O014919,C00559,P0054,2023-12-26,15,305.85,East,Low heart moment few seek movie attention defense.
O014920,C00626,P0099,2024-03-03,2,94.0,North,Might who wait by.
O014921,C00694,P0059,2023-09-06,11,114.26,East,Experience side include.
O014922,C00504,P0043,2025-03-21,17,190.17,South,Work investment scientist week middle prove gas.
O014923,C00258,P0075,2023-10-23,7,245.36,Central,Lead street could understand enjoy follow.
O014924,C00169,P0090,2025-06-26,17,149.5,West,Last cause life ball image sure not.
O014925,C00961,P0006,2024-12-02,9,121.28,West,Far bad win.
O014926,C00719,P0024,2023-12-20,3,141.51,West,North with his space.
O014927,C00264,P0075,2024-07-28,13,468.46,West,Worry where appear hundred thus explain.
O014928,C00459,P0023,2024-05-13,3,119.07,Central,Gas end character statement.
O014929,C00479,P0070,2023-08-13,17,431.15,North,Item eye bed usually page require.
O014930,C00987,P0051,2025-07-01,6,244.68,East,List third work employee old animal agent.
O014931,C00083,P0012,2024-02-07,7,184.41,South,Plan serious remain film case pressure.
O014932,C00907,P0085,2023-07-08,8,100.27,South,Type pretty also me kind cell.
O014933,C00210,P0028,2025-02-17,10,217.95,Central,Before would senior campaign knowledge add serious.
O014934,C00757,P0023,2025-05-12,17,412.76,Central,Actually physical owner attack imagine religious.
O014935,C00705,P0024,2023-08-29,15,134.35,North,Their daughter enjoy evidence region.
O014936,C00754,P0013,2025-02-22,14,192.05,Central,Thank low rich represent.
O014937,C00113,P0088,2024-10-08,19,395.01,West,Seven American others gun.
O014938,C00017,P0035,2024-05-28,15,399.47,South,Decide people memory.
O014939,C00823,P0064,2025-05-08,16,140.54,Central,This move protect eight article south well.
O014940,C00701,P0012,2024-10-06,10,244.52,North,Skin poor figure.
O014941,C00583,P0033,2023-08-24,17,249.45,East,Specific my home.
O014942,C00811,P0027,2024-04-23,9,419.62,West,Rather have beautiful.
O014943,C00942,P0098,2024-08-15,8,320.64,Central,Close determine rest the.
O014944,C00550,P0094,2024-09-06,14,472.63,Central,Top value piece dark gun no.
O014945,C00980,P0055,2024-08-31,14,260.98,North,Movie reason imagine sea through.
O014946,C00949,P0100,2023-08-06,3,243.24,North,Industry task tonight discuss century hit next indeed.
O014947,C00973,P0065,2025-03-25,13,455.82,West,War not executive wind enter school.
O014948,C00579,P0006,2025-01-15,11,144.15,West,Let born fear voice.
O014949,C00052,P0030,2024-10-21,2,256.97,Central,Begin stand blue he ball kind tend.
O014950,C00149,P0087,2023-08-24,8,499.16,Central,Ever sell government prepare.
O014951,C00631,P0029,2025-03-07,18,99.78,West,Why purpose although each.
O014952,C00176,P0026,2025-02-11,14,496.37,North,Southern outside contain note policy majority message.
